source,dest,data,model
36003,Mexico,0,0
36005,Canada,11,1133
36005,Mexico,13,208
36007,Canada,0,3
36007,Mexico,0,0
36009,Canada,12,269
36009,Mexico,0,0
36011,Canada,20,113
36011,Mexico,0,0
36013,Canada,0,399
36013,Mexico,0,0
36015,Canada,0,9
36015,Mexico,0,0
36017,Canada,1,0
36017,Mexico,0,0
36019,Canada,58,1727
36019,Mexico,0,0
36021,Canada,0,1
36021,Mexico,4,0
36023,Canada,0,2
36023,Mexico,0,0
36025,Canada,0,0
36025,Mexico,3,0
36027,Canada,0,34
36027,Mexico,0,0
36029,Canada,184,15343
36029,Mexico,0,0
36031,Canada,3,87
36031,Mexico,0,0
36033,Canada,4,746
36033,Mexico,0,0
36035,Canada,0,3
36035,Mexico,0,0
36037,Canada,5,206
36037,Mexico,4,0
36039,Canada,2,0
36039,Mexico,0,0
36041,Canada,0,0
36041,Mexico,0,0
36043,Canada,0,72
36043,Mexico,0,0
36045,Canada,9,740
36045,Mexico,0,0
36047,Canada,56,3901
36047,Mexico,43,1053
36049,Canada,0,41
36049,Mexico,0,0
36051,Canada,8,166
36051,Mexico,0,0
36053,Canada,3,25
36053,Mexico,0,0
36055,Canada,19,5695
36055,Mexico,0,0
36057,Canada,0,1
36057,Mexico,0,0
36059,Canada,0,1198
36059,Mexico,5,228
36061,Canada,122,618
36061,Mexico,12,102
36063,Canada,113,26554
36063,Mexico,0,0
36065,Canada,0,188
36065,Mexico,0,0
36067,Canada,27,420
36067,Mexico,0,0
36069,Canada,0,258
36069,Mexico,0,0
36071,Canada,0,53
36071,Mexico,0,0
36073,Canada,0,314
36073,Mexico,0,0
36075,Canada,0,475
36075,Mexico,0,0
36077,Canada,0,0
36077,Mexico,0,0
36079,Canada,0,6
36079,Mexico,0,0
36081,Canada,14,4280
36081,Mexico,50,1168
36083,Canada,0,24
36083,Mexico,0,0
36085,Canada,0,138
36085,Mexico,4,10
36087,Canada,5,49
36087,Mexico,0,0
36089,Canada,21,1949
36089,Mexico,0,0
36091,Canada,8,99
36091,Mexico,0,0
36093,Canada,0,15
36093,Mexico,0,0
36095,Canada,0,0
36095,Mexico,0,0
36097,Canada,0,4
36097,Mexico,0,0
36099,Canada,0,18
36099,Mexico,0,0
36101,Canada,0,65
36101,Mexico,0,0
36103,Canada,14,968
36103,Mexico,0,154
36105,Canada,0,0
36105,Mexico,0,0
36107,Canada,7,1
36107,Mexico,0,0
36109,Canada,0,7
36109,Mexico,0,0
36111,Canada,0,10
36111,Mexico,0,0
36113,Canada,2,32
36113,Mexico,0,0
36115,Canada,0,12
36115,Mexico,0,0
36117,Canada,0,534
36117,Mexico,0,0
36119,Canada,50,534
36119,Mexico,27,76
36121,Canada,3,120
36121,Mexico,0,0
36123,Canada,0,9
36123,Mexico,0,0
37001,Canada,11,0
37001,Mexico,0,0
37003,Canada,0,0
37003,Mexico,0,0
37005,Canada,0,0
37005,Mexico,0,0
37007,Canada,0,0
37007,Mexico,0,0
37009,Canada,0,0
37009,Mexico,0,0
37011,Canada,0,0
37011,Mexico,0,0
37013,Canada,0,0
37013,Mexico,0,0
37015,Canada,0,0
37015,Mexico,0,0
37017,Canada,0,0
37017,Mexico,0,0
37019,Canada,0,0
37019,Mexico,0,0
37021,Canada,0,0
37021,Mexico,0,0
37023,Canada,0,0
37023,Mexico,0,0
37025,Canada,0,1
37025,Mexico,0,0
37027,Canada,0,0
37027,Mexico,0,0
37029,Canada,0,0
37029,Mexico,0,0
37031,Canada,0,0
37031,Mexico,9,0
37033,Canada,0,0
37033,Mexico,0,0
37035,Canada,0,0
37035,Mexico,29,0
37037,Canada,0,0
37037,Mexico,0,0
37039,Canada,0,0
37039,Mexico,0,0
37041,Canada,0,0
37041,Mexico,7,0
37043,Canada,0,0
37043,Mexico,0,0
37045,Canada,0,0
37045,Mexico,0,0
37047,Canada,0,0
37047,Mexico,0,0
37049,Canada,0,0
37049,Mexico,0,0
37051,Canada,0,1
37051,Mexico,9,0
37053,Canada,0,0
37053,Mexico,0,0
37055,Canada,0,0
37055,Mexico,0,0
37057,Canada,0,1
37057,Mexico,0,0
37059,Canada,0,0
37059,Mexico,0,0
37061,Canada,0,0
37061,Mexico,2,0
37063,Canada,0,1
37063,Mexico,0,0
37065,Canada,0,0
37065,Mexico,0,0
37067,Canada,1,4
37067,Mexico,27,0
37069,Canada,0,0
37069,Mexico,0,0
37071,Canada,7,1
37071,Mexico,0,0
37073,Canada,22,0
37073,Mexico,0,0
37075,Canada,0,0
37075,Mexico,0,0
37077,Canada,0,0
37077,Mexico,0,0
37079,Canada,0,0
37079,Mexico,0,0
37081,Canada,8,5
37081,Mexico,27,0
37083,Canada,0,0
37083,Mexico,0,0
37085,Canada,0,0
37085,Mexico,0,0
37087,Canada,0,0
37087,Mexico,0,0
37089,Canada,0,0
37089,Mexico,0,0
37091,Canada,0,0
37091,Mexico,0,0
37093,Canada,0,0
37093,Mexico,9,0
37095,Canada,0,0
37095,Mexico,0,0
37097,Canada,0,0
37097,Mexico,0,0
37099,Canada,0,0
37099,Mexico,0,0
37101,Canada,0,1
37101,Mexico,0,0
37103,Canada,0,0
37103,Mexico,0,0
37105,Canada,0,0
37105,Mexico,0,0
37107,Canada,0,0
37107,Mexico,0,0
37109,Canada,0,0
37109,Mexico,0,0
37111,Canada,0,0
37111,Mexico,0,0
37113,Canada,0,0
37113,Mexico,0,0
37115,Canada,0,0
37115,Mexico,0,0
37117,Canada,0,0
37117,Mexico,0,0
37119,Canada,17,14
37119,Mexico,2,0
37121,Canada,0,0
37121,Mexico,0,0
37123,Canada,0,0
37123,Mexico,0,0
37125,Canada,4,0
37125,Mexico,12,0
37127,Canada,0,0
37127,Mexico,0,0
37129,Canada,0,0
37129,Mexico,0,0
37131,Canada,0,0
37131,Mexico,0,0
37133,Canada,0,0
37133,Mexico,0,0
37135,Canada,0,1
37135,Mexico,5,0
37137,Canada,0,0
37137,Mexico,0,0
37139,Canada,0,0
37139,Mexico,0,0
37141,Canada,0,0
37141,Mexico,0,0
37143,Canada,0,0
37143,Mexico,0,0
37145,Canada,0,0
37145,Mexico,0,0
37147,Canada,15,0
37147,Mexico,11,0
37149,Canada,0,0
37149,Mexico,0,0
37151,Canada,0,1
37151,Mexico,8,0
37153,Canada,0,0
37153,Mexico,0,0
37155,Canada,0,0
37155,Mexico,0,0
37157,Canada,8,0
37157,Mexico,0,0
37159,Canada,0,0
37159,Mexico,0,0
37161,Canada,0,0
37161,Mexico,0,0
37163,Canada,0,0
37163,Mexico,0,0
37165,Canada,0,0
37165,Mexico,0,0
37167,Canada,0,0
37167,Mexico,0,0
37169,Canada,0,0
37169,Mexico,0,0
37171,Canada,0,0
37171,Mexico,0,0
37173,Canada,0,0
37173,Mexico,0,0
37175,Canada,0,0
37175,Mexico,0,0
37177,Canada,0,0
37177,Mexico,0,0
37179,Canada,0,0
37179,Mexico,0,0
37181,Canada,8,0
37181,Mexico,0,0
37183,Canada,20,30
37183,Mexico,0,9
37185,Canada,0,0
37185,Mexico,0,0
37187,Canada,0,0
37187,Mexico,0,0
37189,Canada,0,0
37189,Mexico,0,0
37191,Canada,0,0
37191,Mexico,0,0
37193,Canada,0,0
37193,Mexico,0,0
37195,Canada,0,0
37195,Mexico,0,0
37197,Canada,0,0
37197,Mexico,0,0
37199,Canada,0,0
37199,Mexico,0,0
38001,Canada,5,0
38001,Mexico,0,0
38003,Canada,0,2
38003,Mexico,0,0
38005,Canada,0,8
38005,Mexico,0,0
38007,Canada,0,0
38007,Mexico,0,0
38009,Canada,0,302
38009,Mexico,0,0
38011,Canada,0,0
38011,Mexico,0,0
38013,Canada,2,24
38013,Mexico,0,0
38015,Canada,0,132
38015,Mexico,0,0
38017,Canada,11,191
38017,Mexico,0,0
38019,Canada,0,174
38019,Mexico,0,0
38021,Canada,0,0
38021,Mexico,0,0
38023,Canada,2,5
38023,Mexico,0,0
38025,Canada,0,0
38025,Mexico,0,0
38027,Canada,0,0
38027,Mexico,0,0
38029,Canada,0,0
38029,Mexico,0,0
38031,Canada,0,0
38031,Mexico,0,0
38033,Canada,0,0
38033,Mexico,0,0
38035,Canada,0,235
38035,Mexico,0,0
38037,Canada,0,0
38037,Mexico,0,0
38039,Canada,0,0
38039,Mexico,0,0
38041,Canada,0,0
38041,Mexico,0,0
38043,Canada,0,0
38043,Mexico,0,0
38045,Canada,0,0
38045,Mexico,0,0
38047,Canada,0,0
38047,Mexico,0,0
38049,Canada,0,14
38049,Mexico,0,0
38051,Canada,0,0
38051,Mexico,0,0
38053,Canada,0,3
38053,Mexico,0,0
38055,Canada,0,9
38055,Mexico,0,0
38057,Canada,0,1
38057,Mexico,0,0
38059,Canada,0,71
38059,Mexico,0,0
38061,Canada,0,12
38061,Mexico,0,0
38063,Canada,0,1
38063,Mexico,0,0
38065,Canada,0,0
38065,Mexico,0,0
38067,Canada,1,175
38067,Mexico,0,0
38069,Canada,0,2
38069,Mexico,0,0
38071,Canada,0,21
38071,Mexico,0,0
38073,Canada,0,0
38073,Mexico,0,0
38075,Canada,0,5
38075,Mexico,0,0
38077,Canada,0,1
38077,Mexico,0,0
38079,Canada,0,95
38079,Mexico,0,0
38081,Canada,0,0
38081,Mexico,0,0
38083,Canada,0,0
38083,Mexico,0,0
38085,Canada,0,0
38085,Mexico,0,0
38087,Canada,0,0
38087,Mexico,0,0
38089,Canada,0,6
38089,Mexico,0,0
38091,Canada,0,0
38091,Mexico,0,0
38093,Canada,0,3
38093,Mexico,0,0
38095,Canada,0,10
38095,Mexico,0,0
38097,Canada,0,5
38097,Mexico,0,0
38099,Canada,0,47
38099,Mexico,0,0
38101,Canada,0,237
38101,Mexico,0,0
38103,Canada,0,0
38103,Mexico,0,0
38105,Canada,0,37
38105,Mexico,7,0
39001,Canada,0,0
39001,Mexico,0,0
39003,Canada,0,3
39003,Mexico,0,0
39005,Canada,0,5
39005,Mexico,0,0
39007,Canada,0,138
39007,Mexico,8,0
39009,Canada,6,0
39009,Mexico,0,0
39011,Canada,0,1
39011,Mexico,0,0
39013,Canada,0,3
39013,Mexico,0,0
39015,Canada,0,0
39015,Mexico,7,0
39017,Canada,0,53
39017,Mexico,10,0
39019,Canada,0,1
39019,Mexico,0,0
39021,Canada,0,1
39021,Mexico,0,0
39023,Canada,5,9
39023,Mexico,0,0
39025,Canada,0,18
39025,Mexico,7,0
39027,Canada,0,0
39027,Mexico,0,0
39029,Canada,0,39
39029,Mexico,0,0
39031,Canada,0,0
39031,Mexico,0,0
39033,Canada,0,4
39033,Mexico,0,0
39035,Canada,34,8406
39035,Mexico,10,28
39037,Canada,6,1
39037,Mexico,0,0
39039,Canada,5,1
39039,Mexico,0,0
39041,Canada,0,23
39041,Mexico,8,0
39043,Canada,0,80
39043,Mexico,0,0
39045,Canada,0,17
39045,Mexico,0,0
39047,Canada,0,0
39047,Mexico,0,0
39049,Canada,4,240
39049,Mexico,13,9
39051,Canada,0,4
39051,Mexico,0,0
39053,Canada,0,0
39053,Mexico,0,0
39055,Canada,7,96
39055,Mexico,0,0
39057,Canada,0,14
39057,Mexico,0,0
39059,Canada,2,0
39059,Mexico,0,0
39061,Canada,8,111
39061,Mexico,5,12
39063,Canada,0,3
39063,Mexico,0,0
39065,Canada,9,1
39065,Mexico,0,0
39067,Canada,0,0
39067,Mexico,0,0
39069,Canada,0,2
39069,Mexico,0,0
39071,Canada,0,0
39071,Mexico,0,0
39073,Canada,0,0
39073,Mexico,0,0
39075,Canada,0,1
39075,Mexico,0,0
39077,Canada,0,13
39077,Mexico,0,0
39079,Canada,0,0
39079,Mexico,0,0
39081,Canada,0,6
39081,Mexico,0,0
39083,Canada,0,2
39083,Mexico,0,0
39085,Canada,15,1162
39085,Mexico,0,0
39087,Canada,0,0
39087,Mexico,9,0
39089,Canada,0,24
39089,Mexico,6,0
39091,Canada,2,1
39091,Mexico,7,0
39093,Canada,9,684
39093,Mexico,0,0
39095,Canada,23,546
39095,Mexico,0,0
39097,Canada,6,1
39097,Mexico,0,0
39099,Canada,0,196
39099,Mexico,9,0
39101,Canada,0,2
39101,Mexico,0,0
39103,Canada,0,168
39103,Mexico,12,0
39105,Canada,0,0
39105,Mexico,0,0
39107,Canada,0,0
39107,Mexico,0,0
39109,Canada,5,3
39109,Mexico,0,0
39111,Canada,0,0
39111,Mexico,0,0
39113,Canada,0,79
39113,Mexico,0,1
39115,Canada,0,0
39115,Mexico,0,0
39117,Canada,0,1
39117,Mexico,0,0
39119,Canada,0,2
39119,Mexico,0,0
39121,Canada,0,0
39121,Mexico,0,0
39123,Canada,0,63
39123,Mexico,0,0
39125,Canada,0,0
39125,Mexico,0,0
39127,Canada,0,0
39127,Mexico,0,0
39129,Canada,0,1
39129,Mexico,0,0
39131,Canada,2,0
39131,Mexico,0,0
39133,Canada,0,161
39133,Mexico,5,0
39135,Canada,0,0
39135,Mexico,0,0
39137,Canada,0,1
39137,Mexico,0,0
39139,Canada,0,15
39139,Mexico,0,0
39141,Canada,0,1
39141,Mexico,0,0
39143,Canada,0,57
39143,Mexico,0,0
39145,Canada,0,0
39145,Mexico,0,0
39147,Canada,0,31
39147,Mexico,0,0
39149,Canada,0,0
39149,Mexico,0,0
39151,Canada,4,229
39151,Mexico,0,0
39153,Canada,31,846
39153,Mexico,10,5
39155,Canada,0,202
39155,Mexico,0,0
39157,Canada,0,10
39157,Mexico,0,0
39159,Canada,0,1
39159,Mexico,0,0
39161,Canada,0,0
39161,Mexico,0,0
39163,Canada,0,0
39163,Mexico,0,0
39165,Canada,0,18
39165,Mexico,5,0
39167,Canada,0,0
39167,Mexico,0,0
39169,Canada,13,24
39169,Mexico,5,0
39171,Canada,0,1
39171,Mexico,0,0
39173,Canada,10,80
39173,Mexico,0,0
39175,Canada,0,1
39175,Mexico,0,0
40001,Canada,0,0
40001,Mexico,0,0
40003,Canada,0,0
40003,Mexico,0,0
40005,Canada,0,0
40005,Mexico,0,0
40007,Canada,0,0
40007,Mexico,0,0
40009,Canada,0,0
40009,Mexico,0,0
40011,Canada,3,0
40011,Mexico,0,0
40013,Canada,0,0
40013,Mexico,0,0
40015,Canada,0,0
40015,Mexico,0,0
40017,Canada,10,0
40017,Mexico,0,1
40019,Canada,2,0
40019,Mexico,0,0
40021,Canada,0,0
40021,Mexico,0,0
40023,Canada,3,0
40023,Mexico,0,0
40025,Canada,0,0
40025,Mexico,0,0
40027,Canada,6,0
40027,Mexico,0,16
40029,Canada,0,0
40029,Mexico,0,0
40031,Canada,7,0
40031,Mexico,0,0
40033,Canada,0,0
40033,Mexico,0,0
40035,Canada,0,0
40035,Mexico,0,0
40037,Canada,0,0
40037,Mexico,0,0
40039,Canada,0,0
40039,Mexico,0,0
40041,Canada,0,0
40041,Mexico,0,0
40043,Canada,0,0
40043,Mexico,0,0
40045,Canada,0,0
40045,Mexico,0,0
40047,Canada,0,0
40047,Mexico,0,0
40049,Canada,0,0
40049,Mexico,0,0
40051,Canada,0,0
40051,Mexico,0,0
40053,Canada,0,0
40053,Mexico,0,0
40055,Canada,0,0
40055,Mexico,0,0
40057,Canada,0,0
40057,Mexico,0,0
40059,Canada,0,0
40059,Mexico,0,0
40061,Canada,0,0
40061,Mexico,0,0
40063,Canada,0,0
40063,Mexico,0,0
40065,Canada,0,0
40065,Mexico,0,0
40067,Canada,0,0
40067,Mexico,0,0
40069,Canada,0,0
40069,Mexico,0,0
40071,Canada,4,0
40071,Mexico,0,0
40073,Canada,0,0
40073,Mexico,0,0
40075,Canada,0,0
40075,Mexico,0,0
40077,Canada,0,0
40077,Mexico,0,0
40079,Canada,0,0
40079,Mexico,2,0
40081,Canada,0,0
40081,Mexico,0,0
40083,Canada,3,0
40083,Mexico,0,0
40085,Canada,0,0
40085,Mexico,0,0
40087,Canada,0,0
40087,Mexico,0,0
40089,Canada,0,0
40089,Mexico,0,0
40091,Canada,0,0
40091,Mexico,0,0
40093,Canada,0,0
40093,Mexico,0,0
40095,Canada,0,0
40095,Mexico,0,0
40097,Canada,2,0
40097,Mexico,0,0
40099,Canada,0,0
40099,Mexico,0,0
40101,Canada,0,0
40101,Mexico,0,0
40103,Canada,0,0
40103,Mexico,0,0
40105,Canada,0,0
40105,Mexico,0,0
40107,Canada,0,0
40107,Mexico,0,0
40109,Canada,0,1
40109,Mexico,0,20
40111,Canada,0,0
40111,Mexico,0,0
40113,Canada,0,0
40113,Mexico,0,0
40115,Canada,0,0
40115,Mexico,0,0
40117,Canada,0,0
40117,Mexico,0,0
40119,Canada,0,0
40119,Mexico,0,0
40121,Canada,1,0
40121,Mexico,0,0
40123,Canada,0,0
40123,Mexico,0,0
40125,Canada,0,0
40125,Mexico,0,0
40127,Canada,0,0
40127,Mexico,0,0
40129,Canada,0,0
40129,Mexico,0,0
40131,Canada,0,0
40131,Mexico,2,0
40133,Canada,0,0
40133,Mexico,0,0
40135,Canada,0,0
40135,Mexico,0,0
40137,Canada,13,0
40137,Mexico,0,0
40139,Canada,0,0
40139,Mexico,12,0
40141,Canada,0,0
40141,Mexico,0,0
40143,Canada,21,1
40143,Mexico,7,2
40145,Canada,0,0
40145,Mexico,0,0
40147,Canada,0,0
40147,Mexico,0,0
40149,Canada,0,0
40149,Mexico,0,0
40151,Canada,0,0
40151,Mexico,0,0
40153,Canada,0,0
40153,Mexico,0,0
41001,Canada,3,0
41001,Mexico,0,0
41003,Canada,0,16
41003,Mexico,0,0
41005,Canada,0,947
41005,Mexico,0,53
41007,Canada,0,1
41007,Mexico,0,0
41009,Canada,0,13
41009,Mexico,0,0
41011,Canada,0,0
41011,Mexico,0,0
41013,Canada,0,0
41013,Mexico,0,0
41015,Canada,0,0
41015,Mexico,0,0
41017,Canada,0,4
41017,Mexico,27,0
41019,Canada,7,1
41019,Mexico,0,0
41021,Canada,0,0
41021,Mexico,0,0
41023,Canada,0,0
41023,Mexico,0,0
41025,Canada,0,0
41025,Mexico,0,0
41027,Canada,6,1
41027,Mexico,0,0
41029,Canada,5,3
41029,Mexico,0,0
41031,Canada,0,0
41031,Mexico,0,0
41033,Canada,0,1
41033,Mexico,0,0
41035,Canada,7,0
41035,Mexico,0,0
41037,Canada,0,0
41037,Mexico,0,0
41039,Canada,6,39
41039,Mexico,0,1
41041,Canada,0,1
41041,Mexico,0,0
41043,Canada,7,34
41043,Mexico,0,0
41045,Canada,0,0
41045,Mexico,0,0
41047,Canada,19,224
41047,Mexico,12,8
41049,Canada,0,0
41049,Mexico,0,0
41051,Canada,14,1804
41051,Mexico,0,97
41053,Canada,7,32
41053,Mexico,0,0
41055,Canada,0,0
41055,Mexico,0,0
41057,Canada,0,1
41057,Mexico,0,0
41059,Canada,2,6
41059,Mexico,11,0
41061,Canada,0,0
41061,Mexico,0,0
41063,Canada,0,0
41063,Mexico,0,0
41065,Canada,0,1
41065,Mexico,0,0
41067,Canada,0,1268
41067,Mexico,27,67
41069,Canada,0,0
41069,Mexico,0,0
41071,Canada,0,40
41071,Mexico,1,0
42001,Canada,0,1
42001,Mexico,0,0
42003,Canada,31,665
42003,Mexico,35,16
42005,Canada,12,13
42005,Mexico,0,0
42007,Canada,5,104
42007,Mexico,22,0
42009,Canada,0,0
42009,Mexico,0,0
42011,Canada,0,30
42011,Mexico,9,0
42013,Canada,0,1
42013,Mexico,0,0
42015,Canada,4,1
42015,Mexico,0,0
42017,Canada,14,226
42017,Mexico,9,31
42019,Canada,0,121
42019,Mexico,0,0
42021,Canada,0,8
42021,Mexico,0,0
42023,Canada,0,0
42023,Mexico,0,0
42025,Canada,0,1
42025,Mexico,0,0
42027,Canada,0,1
42027,Mexico,2,0
42029,Canada,32,82
42029,Mexico,7,5
42031,Canada,0,3
42031,Mexico,0,0
42033,Canada,10,6
42033,Mexico,0,0
42035,Canada,0,0
42035,Mexico,0,0
42037,Canada,0,0
42037,Mexico,0,0
42039,Canada,6,57
42039,Mexico,0,0
42041,Canada,6,15
42041,Mexico,0,0
42043,Canada,3,16
42043,Mexico,0,0
42045,Canada,16,161
42045,Mexico,6,18
42047,Canada,0,1
42047,Mexico,0,0
42049,Canada,7,798
42049,Mexico,0,0
42051,Canada,0,13
42051,Mexico,0,0
42053,Canada,0,0
42053,Mexico,0,0
42055,Canada,10,1
42055,Mexico,0,0
42057,Canada,0,0
42057,Mexico,0,0
42059,Canada,0,0
42059,Mexico,0,0
42061,Canada,0,0
42061,Mexico,0,0
42063,Canada,11,5
42063,Mexico,0,0
42065,Canada,2,4
42065,Mexico,0,0
42067,Canada,0,0
42067,Mexico,0,0
42069,Canada,17,5
42069,Mexico,0,0
42071,Canada,0,28
42071,Mexico,0,0
42073,Canada,8,32
42073,Mexico,0,0
42075,Canada,6,4
42075,Mexico,0,0
42077,Canada,16,24
42077,Mexico,0,0
42079,Canada,0,16
42079,Mexico,5,0
42081,Canada,0,1
42081,Mexico,0,0
42083,Canada,0,16
42083,Mexico,0,0
42085,Canada,2,46
42085,Mexico,0,0
42087,Canada,0,0
42087,Mexico,0,0
42089,Canada,0,4
42089,Mexico,0,0
42091,Canada,6,271
42091,Mexico,0,48
42093,Canada,0,0
42093,Mexico,0,0
42095,Canada,10,35
42095,Mexico,13,0
42097,Canada,0,1
42097,Mexico,0,0
42099,Canada,0,0
42099,Mexico,0,0
42101,Canada,30,583
42101,Mexico,17,122
42103,Canada,0,0
42103,Mexico,0,0
42105,Canada,0,1
42105,Mexico,0,0
42107,Canada,4,4
42107,Mexico,0,0
42109,Canada,0,0
42109,Mexico,0,0
42111,Canada,0,1
42111,Mexico,0,0
42113,Canada,0,0
42113,Mexico,0,0
42115,Canada,0,0
42115,Mexico,0,0
42117,Canada,0,2
42117,Mexico,0,0
42119,Canada,0,0
42119,Mexico,0,0
42121,Canada,0,10
42121,Mexico,0,0
42123,Canada,0,17
42123,Mexico,0,0
42125,Canada,3,59
42125,Mexico,0,0
42127,Canada,0,0
42127,Mexico,0,0
42129,Canada,0,151
42129,Mexico,0,0
42131,Canada,0,0
42131,Mexico,0,0
42133,Canada,0,41
42133,Mexico,8,0
44001,Canada,0,1
44001,Mexico,0,0
44003,Canada,0,20
44003,Mexico,0,0
44005,Canada,0,2
44005,Mexico,0,0
44007,Canada,8,230
44007,Mexico,0,9
44009,Canada,6,7
44009,Mexico,0,0
45001,Canada,0,0
45001,Mexico,0,0
45003,Canada,0,0
45003,Mexico,0,0
45005,Canada,0,0
45005,Mexico,0,0
45007,Canada,0,0
45007,Mexico,0,0
45009,Canada,0,0
45009,Mexico,0,0
45011,Canada,0,0
45011,Mexico,0,0
45013,Canada,11,0
45013,Mexico,0,0
45015,Canada,0,1
45015,Mexico,16,0
45017,Canada,0,0
45017,Mexico,0,0
45019,Canada,3,1
45019,Mexico,6,0
45021,Canada,0,0
45021,Mexico,0,0
45023,Canada,5,0
45023,Mexico,0,0
45025,Canada,0,0
45025,Mexico,0,0
45027,Canada,0,0
45027,Mexico,0,0
45029,Canada,0,0
45029,Mexico,0,0
45031,Canada,0,0
45031,Mexico,0,0
45033,Canada,0,0
45033,Mexico,0,0
45035,Canada,0,0
45035,Mexico,0,0
45037,Canada,0,0
45037,Mexico,0,0
45039,Canada,0,0
45039,Mexico,0,0
45041,Canada,0,0
45041,Mexico,0,0
45043,Canada,0,0
45043,Mexico,3,0
45045,Canada,0,1
45045,Mexico,0,0
45047,Canada,0,0
45047,Mexico,0,0
45049,Canada,0,0
45049,Mexico,0,0
45051,Canada,7,0
45051,Mexico,0,0
45053,Canada,0,0
45053,Mexico,0,0
45055,Canada,0,0
45055,Mexico,0,0
45057,Canada,0,0
45057,Mexico,0,0
45059,Canada,18,0
45059,Mexico,0,0
45061,Canada,0,0
45061,Mexico,7,0
45063,Canada,0,1
45063,Mexico,0,0
45065,Canada,0,0
45065,Mexico,0,0
45067,Canada,0,0
45067,Mexico,0,0
45069,Canada,0,0
45069,Mexico,0,0
45071,Canada,0,0
45071,Mexico,0,0
45073,Canada,0,0
45073,Mexico,0,0
45075,Canada,0,0
45075,Mexico,0,0
45077,Canada,0,0
45077,Mexico,5,0
45079,Canada,9,1
45079,Mexico,0,0
45081,Canada,0,0
45081,Mexico,0,0
45083,Canada,11,1
45083,Mexico,0,0
45085,Canada,0,0
45085,Mexico,0,0
45087,Canada,0,0
45087,Mexico,0,0
45089,Canada,0,0
45089,Mexico,0,0
45091,Canada,14,1
45091,Mexico,22,0
46003,Canada,0,0
46003,Mexico,0,0
46005,Canada,0,0
46005,Mexico,0,0
46007,Canada,0,0
46007,Mexico,0,0
46009,Canada,0,0
46009,Mexico,0,0
46011,Canada,0,0
46011,Mexico,0,0
46013,Canada,0,0
46013,Mexico,7,0
46015,Canada,0,0
46015,Mexico,0,0
46017,Canada,0,0
46017,Mexico,0,0
46019,Canada,0,0
46019,Mexico,0,0
46021,Canada,0,0
46021,Mexico,0,0
46023,Canada,0,0
46023,Mexico,0,0
46025,Canada,0,0
46025,Mexico,0,0
46027,Canada,0,0
46027,Mexico,0,0
46029,Canada,0,0
46029,Mexico,0,0
46031,Canada,0,0
46031,Mexico,0,0
46033,Canada,0,0
46033,Mexico,0,0
46035,Canada,0,0
46035,Mexico,0,0
46037,Canada,0,0
46037,Mexico,0,0
46039,Canada,0,0
46039,Mexico,0,0
46041,Canada,0,0
46041,Mexico,0,0
46043,Canada,0,0
46043,Mexico,0,0
46045,Canada,0,0
46045,Mexico,0,0
46047,Canada,0,0
46047,Mexico,6,0
46049,Canada,0,0
46049,Mexico,0,0
46051,Canada,4,0
46051,Mexico,0,0
46053,Canada,0,0
46053,Mexico,0,0
46055,Canada,0,0
46055,Mexico,0,0
46057,Canada,0,0
46057,Mexico,0,0
46059,Canada,0,0
46059,Mexico,0,0
46061,Canada,0,0
46061,Mexico,0,0
46063,Canada,3,0
46063,Mexico,0,0
46065,Canada,0,0
46065,Mexico,0,0
46067,Canada,0,0
46067,Mexico,0,0
46069,Canada,0,0
46069,Mexico,0,0
46071,Canada,0,0
46071,Mexico,0,0
46073,Canada,0,0
46073,Mexico,0,0
46075,Canada,0,0
46075,Mexico,0,0
46077,Canada,0,0
46077,Mexico,0,0
46079,Canada,0,0
46079,Mexico,0,0
46081,Canada,0,0
46081,Mexico,0,0
46083,Canada,0,0
46083,Mexico,0,0
46085,Canada,0,0
46085,Mexico,0,0
46087,Canada,0,0
46087,Mexico,0,0
46089,Canada,0,0
46089,Mexico,0,0
46091,Canada,2,0
46091,Mexico,0,0
46093,Canada,0,1
46093,Mexico,0,0
46095,Canada,0,0
46095,Mexico,0,0
46097,Canada,0,0
46097,Mexico,0,0
46099,Canada,0,1
46099,Mexico,0,0
46101,Canada,0,0
46101,Mexico,0,0
46103,Canada,0,1
46103,Mexico,0,0
46105,Canada,0,0
46105,Mexico,0,0
46107,Canada,0,0
46107,Mexico,0,0
46109,Canada,0,0
46109,Mexico,0,0
46111,Canada,0,0
46111,Mexico,0,0
46113,Canada,0,0
46113,Mexico,0,0
46115,Canada,0,0
46115,Mexico,0,0
46117,Canada,0,0
46117,Mexico,0,0
46119,Canada,0,0
46119,Mexico,0,0
46121,Canada,0,0
46121,Mexico,0,0
46123,Canada,0,0
46123,Mexico,0,0
46125,Canada,0,0
46125,Mexico,0,0
46127,Canada,0,0
46127,Mexico,0,0
46129,Canada,0,0
46129,Mexico,0,0
46135,Canada,0,0
46135,Mexico,0,0
46137,Canada,0,0
46137,Mexico,0,0
47001,Canada,0,0
47001,Mexico,0,0
47003,Canada,0,0
47003,Mexico,0,0
47005,Canada,0,0
47005,Mexico,0,0
47007,Canada,11,0
47007,Mexico,0,0
47009,Canada,0,0
47009,Mexico,0,0
47011,Canada,0,0
47011,Mexico,0,0
47013,Canada,0,0
47013,Mexico,0,0
47015,Canada,0,0
47015,Mexico,0,0
47017,Canada,0,0
47017,Mexico,0,0
