uid,region,name,population,latitude,longitude,commuters
U48435,Texas,Sutton,4077,30.5179,-100.5054,165
U48437,Texas,Swisher,8378,34.5305,-101.7329,893
U48439,Texas,Tarrant,1446219,32.772,-97.2913,168531
U48441,Texas,Taylor,126555,32.2957,-99.8932,3712
U48443,Texas,Terrell,1081,30.2323,-102.0725,71
U48445,Texas,Terry,12761,33.1712,-102.3393,1067
U48447,Texas,Throckmorton,1850,33.1707,-99.2061,243
U48449,Texas,Titus,28118,33.2146,-94.9668,1780
U48451,Texas,Tom Green,104010,31.4016,-100.4614,2239
U48453,Texas,Travis,812280,30.2395,-97.6913,36818
U48455,Texas,Trinity,13779,31.0875,-95.1533,2625
U48457,Texas,Tyler,20871,30.7696,-94.3794,2951
U48459,Texas,Upshur,35291,32.7359,-94.9416,8770
U48461,Texas,Upton,3404,31.3538,-102.042,321
U48463,Texas,Uvalde,25926,29.3503,-99.7611,1157
U48465,Texas,Val Verde,44856,29.885,-101.1466,1393
U48467,Texas,Van Zandt,48140,32.5589,-95.8364,10654
U48469,Texas,Victoria,84088,28.7964,-96.9712,5729
U48471,Texas,Walker,61758,30.7431,-95.5699,4846
U48473,Texas,Waller,32663,30.0136,-95.9821,7905
U48475,Texas,Ward,10909,31.5131,-103.1051,976
U48477,Texas,Washington,30373,30.2151,-96.4103,2183
U48479,Texas,Webb,193117,27.7706,-99.3266,1940
U48481,Texas,Wharton,41188,29.2785,-96.2297,4581
U48483,Texas,Wheeler,5284,35.3926,-100.2531,437
U48485,Texas,Wichita,131664,33.9911,-98.7169,2385
U48487,Texas,Wilbarger,14676,34.0849,-99.2424,523
U48489,Texas,Willacy,20082,26.4811,-97.5842,2172
U48491,Texas,Williamson,249967,30.649,-97.6051,71062
U48493,Texas,Wilson,32408,29.1743,-98.0859,9149
U48495,Texas,Winkler,7173,31.8314,-103.056,608
U48497,Texas,Wise,48793,33.2191,-97.654,10887
U48499,Texas,Wood,36752,32.7836,-95.3822,5641
U48501,Texas,Yoakum,7322,33.1724,-102.8238,441
U48503,Texas,Young,17943,33.1588,-98.6783,959
U48505,Texas,Zapata,12182,26.997,-99.1826,444
U48507,Texas,Zavala,11600,28.8647,-99.7598,921
U49001,Utah,Beaver,6005,38.3575,-113.2389,202
U49003,Utah,Box Elder,42745,41.476,-113.0529,4460
U49005,Utah,Cache,91391,41.7342,-111.7446,4494
U49007,Utah,Carbon,20422,39.6701,-110.5904,971
U49009,Utah,Daggett,921,40.8901,-109.5058,80
U49011,Utah,Davis,238994,41.037,-112.2021,51448
U49013,Utah,Duchesne,14371,40.2896,-110.4298,1113
U49015,Utah,Emery,10860,39.009,-110.7211,1069
U49017,Utah,Garfield,4735,37.8316,-111.4509,207
U49019,Utah,Grand,8485,38.9743,-109.5734,259
U49021,Utah,Iron,33779,37.8827,-113.2901,1367
U49023,Utah,Juab,8238,39.7108,-112.7943,1358
U49025,Utah,Kane,6046,37.2751,-111.8154,754
U49027,Utah,Millard,12405,39.0945,-113.525,363
U49029,Utah,Morgan,7129,41.091,-111.5779,1951
U49031,Utah,Piute,1435,38.3359,-112.1294,161
U49033,Utah,Rich,1961,41.6276,-111.2402,279
U49035,Utah,Salt Lake,898387,40.6679,-111.9242,27135
U49037,Utah,San Juan,14413,37.6231,-109.7893,830
U49039,Utah,Sanpete,22763,39.3806,-111.5705,1706
U49041,Utah,Sevier,18842,38.7468,-111.8119,730
U49043,Utah,Summit,29736,40.8721,-110.9685,5776
U49045,Utah,Tooele,40735,40.4677,-113.124,8182
U49047,Utah,Uintah,25224,40.1259,-109.5177,1197
U49049,Utah,Utah,368536,40.1204,-111.6687,22652
U49051,Utah,Wasatch,15215,40.3349,-111.1616,2992
U49053,Utah,Washington,90354,37.2625,-113.4878,2331
U49055,Utah,Wayne,2509,38.2612,-110.9903,135
U49057,Utah,Weber,196533,41.2704,-111.8759,26645
U50001,Vermont,Addison,35974,44.0312,-73.1416,5422
U50003,Vermont,Bennington,36994,43.0353,-73.1115,3167
U50005,Vermont,Caledonia,29702,44.4688,-72.1122,3571
U50007,Vermont,Chittenden,146571,44.4607,-73.0705,5528
U50009,Vermont,Essex,6459,44.724,-71.7327,1708
U50011,Vermont,Franklin,45417,44.859,-72.9094,8149
U50013,Vermont,Grand Isle,6901,44.8018,-73.3008,2363
U50015,Vermont,Lamoille,23233,44.6035,-72.6384,3463
U50017,Vermont,Orange,28226,44.0034,-72.3697,7683
U50019,Vermont,Orleans,26277,44.8284,-72.2516,1833
U50021,Vermont,Rutland,63400,43.5808,-73.0382,4213
U50023,Vermont,Washington,58039,44.275,-72.6095,5489
U50025,Vermont,Windham,44216,42.9991,-72.7163,4042
U50027,Vermont,Windsor,57418,43.5881,-72.5915,10045
U51001,Virginia,Accomack,38305,37.7659,-75.7578,3435
U51003,Virginia,Albemarle,79236,38.0242,-78.5535,17662
U51005,Virginia,Alleghany,12926,37.7879,-80.0087,2352
U51007,Virginia,Amelia,11400,37.3361,-77.9732,3637
U51009,Virginia,Amherst,31894,37.6304,-79.1478,7762
U51011,Virginia,Appomattox,13705,37.3707,-78.8109,3647
U51013,Virginia,Arlington,189453,38.8783,-77.1007,81479
U51015,Virginia,Augusta,65615,38.1678,-79.1467,16384
U51017,Virginia,Bath,5048,38.069,-79.7329,705
U51019,Virginia,Bedford,60371,37.3124,-79.5279,23176
U51021,Virginia,Bland,6871,37.1306,-81.1259,1439
U51023,Virginia,Botetourt,30496,37.5532,-79.8053,10150
U51025,Virginia,Brunswick,18419,36.7645,-77.8609,3192
U51027,Virginia,Buchanan,26978,37.2681,-82.0382,2235
U51029,Virginia,Buckingham,15623,37.5739,-78.5292,3143
U51031,Virginia,Campbell,51078,37.2102,-79.0954,15414
U51033,Virginia,Caroline,22121,38.0303,-77.3523,6996
U51035,Virginia,Carroll,29245,36.7324,-80.728,6641
U51036,Virginia,Charles City,6926,37.361,-77.0542,2605
U51037,Virginia,Charlotte,12472,37.0141,-78.6614,2638
U51041,Virginia,Chesterfield,259903,37.3784,-77.5858,72754
U51043,Virginia,Clarke,12652,39.1159,-77.992,4142
U51045,Virginia,Craig,5091,37.4731,-80.2317,1784
U51047,Virginia,Culpeper,34262,38.4859,-77.9565,7376
U51049,Virginia,Cumberland,9017,37.5202,-78.2528,2794
U51051,Virginia,Dickenson,16395,37.1371,-82.3492,2267
U51053,Virginia,Dinwiddie,24533,37.0735,-77.6355,7729
U51057,Virginia,Essex,9989,37.9395,-76.9419,2246
U51059,Virginia,Fairfax,969749,38.8337,-77.2761,248667
U51061,Virginia,Fauquier,55139,38.7441,-77.8216,16379
U51063,Virginia,Floyd,13874,36.9314,-80.3503,3746
U51065,Virginia,Fluvanna,20047,37.8306,-78.2844,7024
U51067,Virginia,Franklin,47286,36.9924,-79.884,9270
U51069,Virginia,Frederick,59209,39.2036,-78.2639,17594
U51071,Virginia,Giles,16657,37.3119,-80.7172,3381
U51073,Virginia,Gloucester,34780,37.4035,-76.5235,10043
U51075,Virginia,Goochland,16863,37.7242,-77.9143,5979
U51077,Virginia,Grayson,17917,36.6563,-81.2253,5245
U51079,Virginia,Greene,15244,38.298,-78.4702,5761
U51081,Virginia,Greensville,11560,36.6802,-77.5603,2240
U51083,Virginia,Halifax,37355,36.7665,-78.9396,3225
U51085,Virginia,Hanover,86320,37.7602,-77.491,28762
U51087,Virginia,Henrico,262300,37.4375,-77.3003,61444
U51089,Virginia,Henry,57930,36.6206,-79.9806,9232
U51091,Virginia,Highland,2536,38.3567,-79.568,299
U51093,Virginia,Isle of Wight,29728,36.9014,-76.7076,8851
U51095,Virginia,James City,48102,37.3244,-76.7783,12552
U51097,Virginia,King and Queen,6630,37.721,-76.8911,2201
U51099,Virginia,King George,16803,38.2772,-77.1627,3765
U51101,Virginia,King William,13146,37.7083,-77.0911,4622
U51103,Virginia,Lancaster,11567,37.7038,-76.4132,1102
U51105,Virginia,Lee,23589,36.7022,-83.1303,3107
U51107,Virginia,Loudoun,169599,39.0811,-77.6389,53933
U51109,Virginia,Louisa,25627,37.9717,-77.9592,7654
U51111,Virginia,Lunenburg,13146,36.9458,-78.2423,2636
U51113,Virginia,Madison,12520,38.4121,-78.277,3539
U51115,Virginia,Mathews,9207,37.4253,-76.2688,2438
U51117,Virginia,Mecklenburg,32380,36.6873,-78.369,3071
U51119,Virginia,Middlesex,9932,37.6068,-76.528,2136
U51121,Virginia,Montgomery,83629,37.1749,-80.3873,8697
U51125,Virginia,Nelson,14445,37.79,-78.8794,3896
U51127,Virginia,New Kent,13462,37.499,-76.9933,5508
U51131,Virginia,Northampton,13093,37.3026,-75.9239,1154
U51133,Virginia,Northumberland,12259,37.857,-76.3797,2561
U51135,Virginia,Nottoway,15725,37.1437,-78.0522,2258
U51137,Virginia,Orange,25881,38.2504,-78.01,6597
U51139,Virginia,Page,23177,38.6238,-78.4905,4104
U51141,Virginia,Patrick,19407,36.6673,-80.2861,3937
U51143,Virginia,Pittsylvania,61745,36.8217,-79.3985,19081
U51145,Virginia,Powhatan,22377,37.5494,-77.9129,8005
U51147,Virginia,Prince Edward,19720,37.2249,-78.433,2152
U51149,Virginia,Prince George,33047,37.1873,-77.221,8736
U51153,Virginia,Prince William,280813,38.7023,-77.4789,99906
U51155,Virginia,Pulaski,35127,37.0634,-80.7134,5592
U51157,Virginia,Rappahannock,6983,38.6845,-78.1688,2009
U51159,Virginia,Richmond,8809,37.9429,-76.7306,1737
U51161,Virginia,Roanoke,85778,37.3311,-80.1901,28994
U51163,Virginia,Rockbridge,20808,37.8145,-79.4478,4542
U51165,Virginia,Rockingham,67725,38.5113,-78.8763,17817
U51167,Virginia,Russell,30308,36.9334,-82.0959,4282
U51169,Virginia,Scott,23403,36.7128,-82.6136,5476
U51171,Virginia,Shenandoah,35075,38.8562,-78.574,6082
U51173,Virginia,Smyth,33081,36.8423,-81.5398,2972
U51175,Virginia,Southampton,17482,36.7202,-77.1039,4322
U51177,Virginia,Spotsylvania,90395,38.1823,-77.6563,28904
U51179,Virginia,Stafford,92446,38.4189,-77.459,34268
U51181,Virginia,Surry,6829,37.1198,-76.8802,2205
U51183,Virginia,Sussex,12504,36.9266,-77.2597,2328
U51185,Virginia,Tazewell,44598,37.1254,-81.5629,5471
U51187,Virginia,Warren,31584,38.9082,-78.2071,8509
U51191,Virginia,Washington,51103,36.7478,-81.9503,9649
U51193,Virginia,Westmoreland,16718,38.1092,-76.8042,4158
U51195,Virginia,Wise,40123,36.9746,-82.6216,5507
U51197,Virginia,Wythe,27599,36.9015,-81.0842,3954
U51199,Virginia,York,56297,37.2209,-76.3955,21794
U51510,Virginia,Alexandria City,128283,38.8183,-77.082,57588
U51515,Virginia,Bedford City,6299,37.3382,-79.5207,1075
U51520,Virginia,Bristol City,17367,36.617,-82.1576,3732
U51530,Virginia,Buena Vista City,6349,37.7317,-79.3564,1870
U51540,Virginia,Charlottesville City,45049,38.0377,-78.4854,9067
U51550,Virginia,Chesapeake City,199184,36.6794,-76.3018,57975
U51560,Virginia,Clifton Forge City,4289,37.8198,-79.8236,1064
U51570,Virginia,Colonial Heights City,16897,37.2617,-77.3968,5985
U51580,Virginia,Covington City,6303,37.7781,-79.986,2037
U51590,Virginia,Danville City,48411,36.5833,-79.4081,4607
U51595,Virginia,Emporia City,5665,36.6962,-77.536,1208
U51600,Virginia,Fairfax City,21498,38.8532,-77.299,9124
U51610,Virginia,Falls Church City,10377,38.8838,-77.1746,4917
U51620,Virginia,Franklin City,8346,36.684,-76.9414,1746
U51630,Virginia,Fredericksburg City,19279,38.2993,-77.4867,5586
U51640,Virginia,Galax City,6837,36.6656,-80.9143,1215
U51650,Virginia,Hampton City,146437,37.048,-76.2971,31637
U51660,Virginia,Harrisonburg City,40468,38.436,-78.8742,5464
U51670,Virginia,Hopewell City,22354,37.291,-77.2989,6474
U51678,Virginia,Lexington City,6867,37.7823,-79.4443,1192
U51680,Virginia,Lynchburg City,65269,37.399,-79.1955,5887
U51683,Virginia,Manassas City,35135,38.7476,-77.4847,13666
U51685,Virginia,Manassas Park City,10290,38.769,-77.4487,4989
U51690,Virginia,Martinsville City,15416,36.6835,-79.8636,3380
U51700,Virginia,Newport News City,180150,37.076,-76.5217,37549
U51710,Virginia,Norfolk City,234403,36.923,-76.2446,35819
U51720,Virginia,Norton City,3904,36.9315,-82.626,595
U51730,Virginia,Petersburg City,33740,37.2047,-77.3924,7949
U51735,Virginia,Poquoson City,11566,37.1284,-76.3035,4397
U51740,Virginia,Portsmouth City,100565,36.8594,-76.3563,23915
U51750,Virginia,Radford,15859,37.12,-80.557,3310
U51760,Virginia,Richmond City,197790,37.5314,-77.476,37364
U51770,Virginia,Roanoke City,94911,37.2778,-79.9585,16607
U51775,Virginia,Salem City,24747,37.2853,-80.0552,6529
U51790,Virginia,Staunton City,23853,38.1581,-79.0615,5901
U51800,Virginia,Suffolk City,63677,36.6972,-76.6348,16996
U51810,Virginia,Virginia Beach City,425257,36.7793,-76.024,93077
U51820,Virginia,Waynesboro City,19520,38.0672,-78.9014,4685
U51830,Virginia,Williamsburg City,11998,37.2693,-76.7067,2021
U51840,Virginia,Winchester City,23585,39.1739,-78.1764,5854
U53001,Washington,Adams,16428,47.0048,-118.5333,1263
U53003,Washington,Asotin,20551,46.1819,-117.2278,5102
U53005,Washington,Benton,142475,46.2281,-119.5169,13097
U53007,Washington,Chelan,66616,47.8599,-120.6185,3431
U53009,Washington,Clallam,64525,48.113,-123.9306,1491
U53011,Washington,Clark,345238,45.7717,-122.4859,56588
U53013,Washington,Columbia,4064,46.2929,-117.9116,435
U53015,Washington,Cowlitz,92948,46.1859,-122.6587,5643
U53017,Washington,Douglas,32603,47.7359,-119.6959,8021
U53019,Washington,Ferry,7260,48.4372,-118.5171,548
U53021,Washington,Franklin,49347,46.5346,-118.9069,7829
U53023,Washington,Garfield,2397,46.4295,-117.5367,197
U53025,Washington,Grant,74698,47.2136,-119.4678,1999
U53027,Washington,Grays Harbor,67194,47.1428,-123.827,3407
U53029,Washington,Island,71558,48.1584,-122.6705,10188
U53031,Washington,Jefferson,25953,47.8026,-123.5218,2095
U53033,Washington,King,1737034,47.4936,-121.8324,61131
U53035,Washington,Kitsap,231969,47.6397,-122.6496,23934
U53037,Washington,Kittitas,33362,47.1244,-120.6767,2447
U53039,Washington,Klickitat,19161,45.8695,-120.7801,2030
U53041,Washington,Lewis,68600,46.5801,-122.3774,5303
U53043,Washington,Lincoln,10184,47.5827,-118.4177,1141
U53045,Washington,Mason,49405,47.3541,-123.1738,8216
U53047,Washington,Okanogan,39564,48.551,-119.691,1349
U53049,Washington,Pacific,20984,46.5566,-123.7824,1376
U53051,Washington,Pend Oreille,11732,48.5439,-117.2322,1505
U53053,Washington,Pierce,700820,47.0407,-122.1447,95517
U53055,Washington,San Juan,14077,48.5089,-123.1006,392
U53057,Washington,Skagit,102979,48.4931,-121.8163,9819
U53059,Washington,Skamania,9872,46.0248,-121.9532,2229
U53061,Washington,Snohomish,606024,48.0549,-121.7664,110975
U53063,Washington,Spokane,417939,47.6204,-117.4044,6274
U53065,Washington,Stevens,40066,48.3906,-117.8549,4453
U53067,Washington,Thurston,207355,46.9326,-122.8294,26781
U53069,Washington,Wahkiakum,3824,46.2946,-123.4245,697
U53071,Washington,Walla Walla,55180,46.2546,-118.4804,3174
U53073,Washington,Whatcom,166814,48.8427,-121.8364,7093
U53075,Washington,Whitman,40740,46.9033,-117.523,2097
U53077,Washington,Yakima,222581,46.4566,-120.7401,3965
U54001,West Virginia,Barbour,15557,39.1398,-79.9969,2684
U54003,West Virginia,Berkeley,75905,39.4579,-78.0323,15628
U54005,West Virginia,Boone,25535,38.0228,-81.7133,3861
U54007,West Virginia,Braxton,14702,38.6993,-80.7316,1500
U54009,West Virginia,Brooke,25447,40.2726,-80.5787,5097
U54011,West Virginia,Cabell,96784,38.4196,-82.2434,7778
U54013,West Virginia,Calhoun,7582,38.8442,-81.1155,1126
U54015,West Virginia,Clay,10330,38.4598,-81.0819,1653
U54017,West Virginia,Doddridge,7403,39.2635,-80.7011,1761
U54019,West Virginia,Fayette,47579,38.0309,-81.0861,6724
U54021,West Virginia,Gilmer,7160,38.9159,-80.8494,685
U54023,West Virginia,Grant,11299,39.106,-79.1951,1735
U54025,West Virginia,Greenbrier,34453,37.9244,-80.4506,2228
U54027,West Virginia,Hampshire,20203,39.3121,-78.612,4752
U54029,West Virginia,Hancock,32667,40.5169,-80.5701,7630
U54031,West Virginia,Hardy,12669,39.0108,-78.8436,1862
U54033,West Virginia,Harrison,68652,39.2792,-80.3865,4528
U54035,West Virginia,Jackson,28000,38.8342,-81.6777,3481
U54037,West Virginia,Jefferson,42190,39.3074,-77.8632,11587
U54039,West Virginia,Kanawha,200073,38.3281,-81.5235,7643
U54041,West Virginia,Lewis,16919,38.9888,-80.4955,2165
U54043,West Virginia,Lincoln,22108,38.1717,-82.0775,4687
U54045,West Virginia,Logan,37710,37.8306,-81.9409,3067
U54047,West Virginia,McDowell,27329,37.3827,-81.6582,1597
U54049,West Virginia,Marion,56598,39.5058,-80.2434,7474
U54051,West Virginia,Marshall,35519,39.8547,-80.6714,7535
U54053,West Virginia,Mason,25957,38.7593,-82.0242,4344
U54055,West Virginia,Mercer,62980,37.4034,-81.1065,4905
U54057,West Virginia,Mineral,27078,39.4056,-78.9566,6534
U54059,West Virginia,Mingo,28253,37.7212,-82.159,2860
U54061,West Virginia,Monongalia,81866,39.6336,-80.0591,4809
U54063,West Virginia,Monroe,14583,37.5504,-80.5479,3114
U54065,West Virginia,Morgan,14943,39.5548,-78.2573,3941
U54067,West Virginia,Nicholas,26562,38.2914,-80.7975,2395
U54069,West Virginia,Ohio,47427,40.0989,-80.6207,5321
U54071,West Virginia,Pendleton,8196,38.6868,-79.3337,1414
U54073,West Virginia,Pleasants,7514,39.3681,-81.1612,1499
U54075,West Virginia,Pocahontas,9131,38.3325,-80.0121,577
U54077,West Virginia,Preston,29334,39.469,-79.6689,5380
U54079,West Virginia,Putnam,51589,38.5105,-81.9061,13862
U54081,West Virginia,Raleigh,79220,37.7625,-81.2647,5249
U54083,West Virginia,Randolph,28262,38.7811,-79.8678,1836
U54085,West Virginia,Ritchie,10343,39.1771,-81.0663,1615
U54087,West Virginia,Roane,15446,38.743,-81.3545,2175
U54089,West Virginia,Summers,12999,37.656,-80.8563,1816
U54091,West Virginia,Taylor,16089,39.3291,-80.0456,3491
U54093,West Virginia,Tucker,7321,39.1112,-79.56,760
U54095,West Virginia,Tyler,9592,39.466,-80.8795,1637
U54097,West Virginia,Upshur,23404,38.9025,-80.2313,2266
U54099,West Virginia,Wayne,42903,38.1455,-82.4197,9982
U54101,West Virginia,Webster,9719,38.493,-80.4303,782
U54103,West Virginia,Wetzel,17693,39.5966,-80.6344,2188
U54105,West Virginia,Wirt,5873,39.02,-81.383,1502
U54107,West Virginia,Wood,87986,39.2117,-81.5159,5929
U54109,West Virginia,Wyoming,25708,37.6037,-81.5489,2718
U55001,Wisconsin,Adams,18643,43.9738,-89.7672,4190
U55003,Wisconsin,Ashland,16866,46.5463,-90.6652,1107
U55005,Wisconsin,Barron,44963,45.4372,-91.8529,3123
U55007,Wisconsin,Bayfield,15013,46.6342,-91.1773,2824
U55009,Wisconsin,Brown,226778,44.474,-87.9959,9966
U55011,Wisconsin,Buffalo,13804,44.3898,-91.7587,3676
U55013,Wisconsin,Burnett,15674,45.8653,-92.368,2221
U55015,Wisconsin,Calumet,40631,44.0784,-88.2121,12958
U55017,Wisconsin,Chippewa,55195,45.0691,-91.2835,9294
U55019,Wisconsin,Clark,33557,44.7336,-90.6102,5237
U55021,Wisconsin,Columbia,52468,43.4719,-89.3305,12820
U55023,Wisconsin,Crawford,17243,43.2499,-90.9512,2231
U55025,Wisconsin,Dane,426526,43.0675,-89.4179,13119
U55027,Wisconsin,Dodge,85897,43.4227,-88.7044,17108
U55029,Wisconsin,Door,27961,45.0678,-87.0879,1549
U55031,Wisconsin,Douglas,43287,46.4633,-91.8926,7130
U55033,Wisconsin,Dunn,39858,44.9477,-91.8977,7024
U55035,Wisconsin,Eau Claire,93142,44.7264,-91.2864,8645
U55037,Wisconsin,Florence,5088,45.8496,-88.4003,1426
U55039,Wisconsin,Fond Du Lac,97296,43.7547,-88.4933,14141
U55041,Wisconsin,Forest,10024,45.6669,-88.7732,985
U55043,Wisconsin,Grant,49597,42.8701,-90.6954,7392
U55045,Wisconsin,Green,33647,42.6777,-89.6056,6045
U55047,Wisconsin,Green Lake,19105,43.7614,-88.9872,4139
U55049,Wisconsin,Iowa,22780,43.001,-90.1337,4547
U55051,Wisconsin,Iron,6861,46.3266,-90.2613,1278
U55053,Wisconsin,Jackson,19100,44.3249,-90.8065,2218
U55055,Wisconsin,Jefferson,74021,43.0138,-88.774,15492
U55057,Wisconsin,Juneau,24316,43.9328,-90.114,3725
U55059,Wisconsin,Kenosha,149577,42.5797,-87.4249,31564
U55061,Wisconsin,Kewaunee,20187,44.5009,-87.1618,4722
U55063,Wisconsin,La Crosse,107120,43.9082,-91.1118,4765
U55065,Wisconsin,Lafayette,16137,42.6556,-90.1303,3901
U55067,Wisconsin,Langlade,20740,45.2592,-89.0682,1795
U55069,Wisconsin,Lincoln,29641,45.3383,-89.7421,3974
U55071,Wisconsin,Manitowoc,82887,44.1051,-87.3138,8560
U55073,Wisconsin,Marathon,125834,44.898,-89.7578,8658
U55075,Wisconsin,Marinette,43384,45.3469,-87.9912,4936
U55077,Wisconsin,Marquette,15832,43.8261,-89.4091,3236
U55078,Wisconsin,Menominee,4562,44.9913,-88.6693,274
U55079,Wisconsin,Milwaukee,940164,43.0177,-87.4816,82374
U55081,Wisconsin,Monroe,40899,43.9452,-90.62,3868
U55083,Wisconsin,Oconto,35634,44.9966,-88.2065,8660
U55085,Wisconsin,Oneida,36776,45.7138,-89.5367,2775
U55087,Wisconsin,Outagamie,160971,44.4182,-88.465,25142
U55089,Wisconsin,Ozaukee,82317,43.3607,-87.4966,21066
U55091,Wisconsin,Pepin,7213,44.6274,-91.8349,1631
U55093,Wisconsin,Pierce,36804,44.7253,-92.4263,12372
U55095,Wisconsin,Polk,41319,45.468,-92.4532,7759
U55097,Wisconsin,Portage,67182,44.4762,-89.4981,6649
U55099,Wisconsin,Price,15822,45.6791,-90.3596,1242
U55101,Wisconsin,Racine,188831,42.7541,-87.4147,28468
U55103,Wisconsin,Richland,17924,43.3762,-90.4357,2875
U55105,Wisconsin,Rock,152307,42.6699,-89.0751,16784
U55107,Wisconsin,Rusk,15347,45.4727,-91.1367,1230
U55109,Wisconsin,St. Croix,63155,45.029,-92.4473,17669
U55111,Wisconsin,Sauk,55225,43.428,-89.9433,5973
U55113,Wisconsin,Sawyer,16196,45.8649,-91.1471,1127
U55115,Wisconsin,Shawano,40664,44.7896,-88.7558,8024
U55117,Wisconsin,Sheboygan,112646,43.746,-87.7305,7060
U55119,Wisconsin,Taylor,19680,45.2117,-90.5049,1688
U55121,Wisconsin,Trempealeau,27010,44.3031,-91.3589,4051
U55123,Wisconsin,Vernon,28056,43.5999,-90.8152,4756
U55125,Wisconsin,Vilas,21033,46.0498,-89.5013,2542
U55127,Wisconsin,Walworth,93759,42.6681,-88.5417,17623
U55129,Wisconsin,Washburn,16036,45.8925,-91.7964,2153
U55131,Wisconsin,Washington,117493,43.3912,-88.2329,31551
U55133,Wisconsin,Waukesha,360767,43.0193,-88.3067,73081
U55135,Wisconsin,Waupaca,51731,44.478,-88.967,8182
U55137,Wisconsin,Waushara,23154,44.1128,-89.2398,4886
U55139,Wisconsin,Winnebago,156763,44.0857,-88.6681,20664
U55141,Wisconsin,Wood,75555,44.4614,-90.0388,5472
U56001,Wyoming,Albany,32014,41.6655,-105.7219,1071
U56003,Wyoming,Big Horn,11461,44.5257,-107.9933,625
U56005,Wyoming,Campbell,33698,44.2413,-105.552,553
U56007,Wyoming,Carbon,15639,41.7036,-106.9332,412
U56009,Wyoming,Converse,12052,42.9728,-105.5074,1379
U56011,Wyoming,Crook,5887,44.5893,-104.5673,769
U56013,Wyoming,Fremont,35804,43.0553,-108.6055,731
U56015,Wyoming,Goshen,12538,42.0896,-104.3535,1135
U56017,Wyoming,Hot Springs,4882,43.7209,-108.4357,281
U56019,Wyoming,Johnson,7075,44.044,-106.5885,408
U56021,Wyoming,Laramie,81607,41.2928,-104.6604,2234
U56023,Wyoming,Lincoln,14573,42.2288,-110.6798,1306
U56025,Wyoming,Natrona,66533,42.9736,-106.7649,1545
U56027,Wyoming,Niobrara,2407,43.0622,-104.4684,80
U56029,Wyoming,Park,25786,44.4924,-109.5936,790
U56031,Wyoming,Platte,8807,42.1303,-104.9608,424
U56033,Wyoming,Sheridan,26560,44.7814,-106.8812,1071
U56035,Wyoming,Sublette,5920,42.7679,-109.9162,370
U56037,Wyoming,Sweetwater,37613,41.6603,-108.8757,816
U56039,Wyoming,Teton,18251,44.0493,-110.5881,382
U56041,Wyoming,Uinta,19742,41.2847,-110.5589,1512
