uid,CDATA,COLD,CNEW,MDATA,MOLD,MNEW
U45029,0,0.0,0.0,0,0.0,0.0
U45031,0,1.0,0.0,0,1.0,0.0
U45033,0,0.0,0.0,0,0.0,0.0
U45035,0,2.0,0.0,0,3.0,0.0
U45037,0,0.0,0.0,0,0.0,0.0
U45039,0,0.0,0.0,0,0.0,0.0
U45041,0,1.0,0.0,0,1.0,0.0
U45043,0,0.0,0.0,3,0.0,0.0
U45045,0,7.0,0.0,0,10.0,1.0
U45047,0,0.0,0.0,0,0.0,0.0
U45049,0,0.0,0.0,0,0.0,0.0
U45051,7,2.0,0.0,0,2.0,0.0
U45053,0,0.0,0.0,0,0.0,0.0
U45055,0,0.0,0.0,0,1.0,0.0
U45057,0,1.0,0.0,0,1.0,0.0
U45059,18,1.0,0.0,0,1.0,0.0
U45061,0,0.0,0.0,7,0.0,0.0
U45063,0,8.0,0.0,0,13.0,1.0
U45065,0,0.0,0.0,0,0.0,0.0
U45067,0,0.0,0.0,0,0.0,0.0
U45069,0,0.0,0.0,0,0.0,0.0
U45071,0,0.0,0.0,0,0.0,0.0
U45073,0,0.0,0.0,0,1.0,0.0
U45075,0,1.0,0.0,0,1.0,0.0
U45077,0,2.0,0.0,5,3.0,0.0
U45079,9,7.0,0.0,0,10.0,1.0
U45081,0,0.0,0.0,0,0.0,0.0
U45083,11,5.0,0.0,0,6.0,0.0
U45085,0,1.0,0.0,0,1.0,0.0
U45087,0,0.0,0.0,0,0.0,0.0
U45089,0,0.0,0.0,0,0.0,0.0
U45091,14,5.0,0.0,22,6.0,0.0
U46003,0,0.0,0.0,0,0.0,0.0
U46005,0,0.0,0.0,0,0.0,0.0
U46007,0,0.0,0.0,0,0.0,0.0
U46009,0,0.0,0.0,0,0.0,0.0
U46011,0,0.0,0.0,0,0.0,0.0
U46013,0,1.0,0.0,7,0.0,0.0
U46015,0,0.0,0.0,0,0.0,0.0
U46017,0,0.0,0.0,0,0.0,0.0
U46019,0,0.0,0.0,0,0.0,0.0
U46021,0,0.0,0.0,0,0.0,0.0
U46023,0,0.0,0.0,0,0.0,0.0
U46025,0,0.0,0.0,0,0.0,0.0
U46027,0,0.0,0.0,0,0.0,0.0
U46029,0,0.0,0.0,0,0.0,0.0
U46031,0,0.0,0.0,0,0.0,0.0
U46033,0,0.0,0.0,0,0.0,0.0
U46035,0,0.0,0.0,0,0.0,0.0
U46037,0,0.0,0.0,0,0.0,0.0
U46039,0,0.0,0.0,0,0.0,0.0
U46041,0,0.0,0.0,0,0.0,0.0
U46043,0,0.0,0.0,0,0.0,0.0
U46045,0,0.0,0.0,0,0.0,0.0
U46047,0,0.0,0.0,6,0.0,0.0
U46049,0,0.0,0.0,0,0.0,0.0
U46051,4,0.0,0.0,0,0.0,0.0
U46053,0,0.0,0.0,0,0.0,0.0
U46055,0,0.0,0.0,0,0.0,0.0
U46057,0,0.0,0.0,0,0.0,0.0
U46059,0,0.0,0.0,0,0.0,0.0
U46061,0,0.0,0.0,0,0.0,0.0
U46063,3,0.0,0.0,0,0.0,0.0
U46065,0,0.0,0.0,0,0.0,0.0
U46067,0,0.0,0.0,0,0.0,0.0
U46069,0,0.0,0.0,0,0.0,0.0
U46071,0,0.0,0.0,0,0.0,0.0
U46073,0,0.0,0.0,0,0.0,0.0
U46075,0,0.0,0.0,0,0.0,0.0
U46077,0,0.0,0.0,0,0.0,0.0
U46079,0,0.0,0.0,0,0.0,0.0
U46081,0,1.0,0.0,0,0.0,0.0
U46083,0,1.0,0.0,0,0.0,0.0
U46085,0,0.0,0.0,0,0.0,0.0
U46087,0,0.0,0.0,0,0.0,0.0
U46089,0,0.0,0.0,0,0.0,0.0
U46091,2,0.0,0.0,0,0.0,0.0
U46093,0,4.0,0.0,0,0.0,0.0
U46095,0,0.0,0.0,0,0.0,0.0
U46097,0,0.0,0.0,0,0.0,0.0
U46099,0,2.0,0.0,0,1.0,0.0
U46101,0,0.0,0.0,0,0.0,0.0
U46103,0,3.0,0.0,0,0.0,0.0
U46105,0,0.0,0.0,0,0.0,0.0
U46107,0,0.0,0.0,0,0.0,0.0
U46109,0,0.0,0.0,0,0.0,0.0
U46111,0,0.0,0.0,0,0.0,0.0
U46113,0,0.0,0.0,0,0.0,0.0
U46115,0,0.0,0.0,0,0.0,0.0
U46117,0,0.0,0.0,0,0.0,0.0
U46119,0,0.0,0.0,0,0.0,0.0
U46121,0,0.0,0.0,0,0.0,0.0
U46123,0,0.0,0.0,0,0.0,0.0
U46125,0,0.0,0.0,0,0.0,0.0
U46127,0,0.0,0.0,0,0.0,0.0
U46129,0,0.0,0.0,0,0.0,0.0
U46135,0,0.0,0.0,0,0.0,0.0
U46137,0,0.0,0.0,0,0.0,0.0
U47001,0,1.0,0.0,0,1.0,0.0
U47003,0,0.0,0.0,0,0.0,0.0
U47005,0,0.0,0.0,0,0.0,0.0
U47007,11,0.0,0.0,0,0.0,0.0
U47009,0,2.0,0.0,0,2.0,0.0
U47011,0,1.0,0.0,0,1.0,0.0
U47013,0,0.0,0.0,0,0.0,0.0
U47015,0,0.0,0.0,0,0.0,0.0
U47017,0,0.0,0.0,0,0.0,0.0
U47019,0,1.0,0.0,6,1.0,0.0
U47021,3,0.0,0.0,3,1.0,0.0
U47023,8,0.0,0.0,0,0.0,0.0
U47025,5,0.0,0.0,0,0.0,0.0
U47027,0,0.0,0.0,0,0.0,0.0
U47029,0,0.0,0.0,0,0.0,0.0
U47031,0,0.0,0.0,0,0.0,0.0
U47033,0,0.0,0.0,0,0.0,0.0
U47035,0,0.0,0.0,10,0.0,0.0
U47037,0,17.0,0.0,20,24.0,2.0
U47039,0,0.0,0.0,0,0.0,0.0
U47041,0,0.0,0.0,0,0.0,0.0
U47043,0,0.0,0.0,0,0.0,0.0
U47045,0,0.0,0.0,0,0.0,0.0
U47047,0,0.0,0.0,0,0.0,0.0
U47049,0,0.0,0.0,0,0.0,0.0
U47051,0,0.0,0.0,0,0.0,0.0
U47053,0,0.0,0.0,0,0.0,0.0
U47055,0,0.0,0.0,0,0.0,0.0
U47057,0,0.0,0.0,1,0.0,0.0
U47059,0,0.0,0.0,0,0.0,0.0
U47061,0,0.0,0.0,2,0.0,0.0
U47063,0,0.0,0.0,7,0.0,0.0
U47065,0,3.0,0.0,8,5.0,0.0
U47067,0,0.0,0.0,0,0.0,0.0
U47069,0,0.0,0.0,0,0.0,0.0
U47071,0,0.0,0.0,0,0.0,0.0
U47073,0,1.0,0.0,0,1.0,0.0
U47075,0,0.0,0.0,0,0.0,0.0
U47077,0,0.0,0.0,0,0.0,0.0
U47079,0,0.0,0.0,0,0.0,0.0
U47081,0,0.0,0.0,0,0.0,0.0
U47083,0,0.0,0.0,0,0.0,0.0
U47085,0,0.0,0.0,0,0.0,0.0
U47087,0,0.0,0.0,0,0.0,0.0
U47089,0,0.0,0.0,0,1.0,0.0
U47091,0,0.0,0.0,0,0.0,0.0
U47093,0,9.0,0.0,5,12.0,1.0
U47095,0,0.0,0.0,0,0.0,0.0
U47097,0,0.0,0.0,0,0.0,0.0
U47099,0,0.0,0.0,0,0.0,0.0
U47101,0,0.0,0.0,15,0.0,0.0
U47103,0,0.0,0.0,0,0.0,0.0
U47105,0,0.0,0.0,0,0.0,0.0
U47107,7,0.0,0.0,0,0.0,0.0
U47109,0,0.0,0.0,0,0.0,0.0
U47111,0,0.0,0.0,0,0.0,0.0
U47113,0,0.0,0.0,0,1.0,0.0
U47115,0,0.0,0.0,0,0.0,0.0
U47117,0,0.0,0.0,0,0.0,0.0
U47119,7,0.0,0.0,0,1.0,0.0
U47121,0,0.0,0.0,0,0.0,0.0
U47123,0,0.0,0.0,0,0.0,0.0
U47125,8,3.0,0.0,0,4.0,0.0
U47127,0,0.0,0.0,0,0.0,0.0
U47129,2,0.0,0.0,0,0.0,0.0
U47131,0,0.0,0.0,0,0.0,0.0
U47133,0,0.0,0.0,0,0.0,0.0
U47135,0,0.0,0.0,0,0.0,0.0
U47137,0,0.0,0.0,0,0.0,0.0
U47139,0,0.0,0.0,0,0.0,0.0
U47141,0,0.0,0.0,0,0.0,0.0
U47143,0,0.0,0.0,0,0.0,0.0
U47145,0,1.0,0.0,0,1.0,0.0
U47147,0,1.0,0.0,0,1.0,0.0
U47149,7,5.0,0.0,0,7.0,1.0
U47151,0,0.0,0.0,0,0.0,0.0
U47153,0,0.0,0.0,0,0.0,0.0
U47155,0,1.0,0.0,0,1.0,0.0
U47157,14,10.0,0.0,0,22.0,1.0
U47159,0,0.0,0.0,0,0.0,0.0
U47161,0,0.0,0.0,0,0.0,0.0
U47163,0,3.0,0.0,0,3.0,0.0
U47165,0,4.0,0.0,0,5.0,0.0
U47167,0,0.0,0.0,0,1.0,0.0
U47169,5,0.0,0.0,0,0.0,0.0
U47171,0,0.0,0.0,0,0.0,0.0
U47173,0,0.0,0.0,0,0.0,0.0
U47175,0,0.0,0.0,0,0.0,0.0
U47177,0,0.0,0.0,0,0.0,0.0
U47179,0,2.0,0.0,0,2.0,0.0
U47181,0,0.0,0.0,0,0.0,0.0
U47183,0,0.0,0.0,0,0.0,0.0
U47185,0,0.0,0.0,0,0.0,0.0
U47187,15,3.0,0.0,0,5.0,0.0
U47189,0,2.0,0.0,0,3.0,0.0
U48001,0,0.0,0.0,0,1.0,0.0
U48003,0,0.0,0.0,0,3.0,0.0
U48005,0,0.0,0.0,0,2.0,0.0
U48007,8,0.0,0.0,0,4.0,0.0
U48009,0,0.0,0.0,0,0.0,0.0
U48011,0,0.0,0.0,0,0.0,0.0
U48013,0,0.0,0.0,0,28.0,2.0
U48015,0,0.0,0.0,0,2.0,0.0
U48017,0,0.0,0.0,0,0.0,0.0
U48019,0,0.0,0.0,2,7.0,0.0
U48021,0,0.0,0.0,11,21.0,2.0
U48023,0,0.0,0.0,0,0.0,0.0
U48025,0,0.0,0.0,0,7.0,1.0
U48027,0,1.0,0.0,3,51.0,4.0
U48029,1,8.0,0.0,200,2203.0,158.0
U48031,0,0.0,0.0,0,0.0,0.0
U48033,0,0.0,0.0,0,0.0,0.0
U48035,0,0.0,0.0,0,1.0,0.0
U48037,0,0.0,0.0,0,2.0,0.0
U48039,7,3.0,0.0,43,238.0,19.0
U48041,0,0.0,0.0,0,12.0,1.0
U48043,0,0.0,0.0,0,128.0,14.0
U48045,0,0.0,0.0,0,0.0,0.0
U48047,0,0.0,0.0,0,3.0,0.0
U48049,0,0.0,0.0,0,1.0,0.0
U48051,0,0.0,0.0,0,1.0,0.0
U48053,0,0.0,0.0,0,4.0,0.0
U48055,0,0.0,0.0,0,8.0,1.0
U48057,0,0.0,0.0,0,1.0,0.0
U48059,0,0.0,0.0,0,1.0,0.0
U48061,0,1.0,0.0,1240,7346.0,936.0
U48063,0,0.0,0.0,0,0.0,0.0
U48065,0,0.0,0.0,0,0.0,0.0
U48067,0,0.0,0.0,0,1.0,0.0
U48069,0,0.0,0.0,7,0.0,0.0
U48071,0,0.0,0.0,0,3.0,0.0
U48073,0,0.0,0.0,0,2.0,0.0
U48075,0,0.0,0.0,0,0.0,0.0
U48077,0,0.0,0.0,0,0.0,0.0
U48079,0,0.0,0.0,0,0.0,0.0
U48081,0,0.0,0.0,0,0.0,0.0
U48083,0,0.0,0.0,0,0.0,0.0
U48085,40,18.0,0.0,34,447.0,26.0
U48087,0,0.0,0.0,0,0.0,0.0
U48089,0,0.0,0.0,0,1.0,0.0
U48091,0,0.0,0.0,36,50.0,4.0
U48093,0,0.0,0.0,0,0.0,0.0
U48095,0,0.0,0.0,0,0.0,0.0
U48097,0,0.0,0.0,0,1.0,0.0
U48099,14,0.0,0.0,0,30.0,2.0
U48101,0,0.0,0.0,0,0.0,0.0
U48103,0,0.0,0.0,0,0.0,0.0
U48105,0,0.0,0.0,14,1.0,0.0
U48107,0,0.0,0.0,0,0.0,0.0
U48109,0,0.0,0.0,0,1.0,0.0
U48111,0,0.0,0.0,0,0.0,0.0
U48113,67,79.0,2.0,106,2437.0,144.0
U48115,0,0.0,0.0,0,1.0,0.0
U48117,0,0.0,0.0,0,1.0,0.0
U48119,0,0.0,0.0,0,0.0,0.0
U48121,29,15.0,0.0,33,429.0,25.0
U48123,14,0.0,0.0,0,2.0,0.0
U48125,0,0.0,0.0,0,0.0,0.0
U48127,0,0.0,0.0,0,91.0,9.0
U48129,0,0.0,0.0,0,0.0,0.0
U48131,0,0.0,0.0,0,17.0,1.0
U48133,0,0.0,0.0,0,0.0,0.0
U48135,0,0.0,0.0,0,200.0,13.0
U48137,0,0.0,0.0,0,2.0,0.0
U48139,0,1.0,0.0,0,29.0,2.0
U48141,6,2.0,0.0,3297,8959.0,1083.0
U48143,0,0.0,0.0,0,1.0,0.0
U48145,0,0.0,0.0,0,1.0,0.0
U48147,0,0.0,0.0,0,1.0,0.0
U48149,0,0.0,0.0,0,1.0,0.0
U48151,0,0.0,0.0,0,0.0,0.0
U48153,0,0.0,0.0,0,0.0,0.0
U48155,0,0.0,0.0,0,0.0,0.0
U48157,11,9.0,0.0,0,778.0,61.0
U48159,0,0.0,0.0,0,0.0,0.0
U48161,0,0.0,0.0,0,0.0,0.0
U48163,0,0.0,0.0,0,4.0,0.0
U48165,0,0.0,0.0,0,2.0,0.0
U48167,10,3.0,0.0,10,216.0,16.0
U48169,0,0.0,0.0,0,0.0,0.0
U48171,0,0.0,0.0,0,2.0,0.0
U48173,0,0.0,0.0,0,0.0,0.0
U48175,0,0.0,0.0,0,0.0,0.0
U48177,0,0.0,0.0,6,1.0,0.0
U48179,0,0.0,0.0,0,0.0,0.0
U48181,0,0.0,0.0,0,7.0,0.0
U48183,0,0.0,0.0,0,4.0,0.0
U48185,0,0.0,0.0,0,1.0,0.0
U48187,0,1.0,0.0,0,73.0,6.0
U48189,10,0.0,0.0,0,1.0,0.0
U48191,0,0.0,0.0,0,0.0,0.0
U48193,0,0.0,0.0,0,0.0,0.0
U48195,0,0.0,0.0,0,0.0,0.0
U48197,0,0.0,0.0,0,0.0,0.0
U48199,0,0.0,0.0,5,7.0,0.0
U48201,70,85.0,2.0,134,5771.0,428.0
U48203,0,0.0,0.0,9,3.0,0.0
U48205,0,0.0,0.0,0,0.0,0.0
U48207,0,0.0,0.0,0,0.0,0.0
U48209,12,1.0,0.0,19,70.0,5.0
U48211,0,0.0,0.0,0,0.0,0.0
U48213,7,0.0,0.0,0,8.0,0.0
U48215,0,2.0,0.0,1460,10396.0,1340.0
U48217,0,0.0,0.0,5,2.0,0.0
U48219,0,0.0,0.0,0,5.0,0.0
U48221,0,0.0,0.0,0,4.0,0.0
U48223,0,0.0,0.0,0,1.0,0.0
U48225,0,0.0,0.0,0,0.0,0.0
U48227,0,0.0,0.0,0,2.0,0.0
U48229,0,0.0,0.0,0,234.0,53.0
U48231,0,0.0,0.0,0,6.0,0.0
U48233,0,0.0,0.0,0,0.0,0.0
U48235,0,0.0,0.0,0,0.0,0.0
U48237,0,0.0,0.0,0,0.0,0.0
U48239,0,0.0,0.0,0,1.0,0.0
U48241,0,0.0,0.0,0,1.0,0.0
U48243,0,0.0,0.0,0,14.0,1.0
U48245,0,1.0,0.0,0,29.0,2.0
U48247,0,0.0,0.0,0,12.0,1.0
U48249,0,0.0,0.0,0,85.0,6.0
U48251,0,1.0,0.0,0,46.0,3.0
U48253,0,0.0,0.0,0,1.0,0.0
U48255,0,0.0,0.0,0,1.0,0.0
U48257,0,0.0,0.0,0,10.0,1.0
U48259,0,0.0,0.0,0,7.0,1.0
U48261,0,0.0,0.0,0,0.0,0.0
U48263,0,0.0,0.0,0,0.0,0.0
U48265,0,0.0,0.0,0,6.0,0.0
U48267,0,0.0,0.0,0,0.0,0.0
U48269,0,0.0,0.0,0,0.0,0.0
U48271,0,0.0,0.0,0,267.0,164.0
U48273,0,0.0,0.0,0,31.0,3.0
U48275,0,0.0,0.0,1,0.0,0.0
U48277,0,0.0,0.0,0,0.0,0.0
U48279,0,0.0,0.0,0,1.0,0.0
U48281,0,0.0,0.0,0,1.0,0.0
U48283,0,0.0,0.0,0,6.0,0.0
U48285,0,0.0,0.0,3,2.0,0.0
U48287,0,0.0,0.0,0,1.0,0.0
U48289,0,0.0,0.0,0,0.0,0.0
U48291,2,0.0,0.0,0,13.0,1.0
U48293,0,0.0,0.0,0,1.0,0.0
U48295,0,0.0,0.0,2,0.0,0.0
U48297,0,0.0,0.0,0,2.0,0.0
U48299,0,0.0,0.0,0,1.0,0.0
U48301,0,0.0,0.0,0,0.0,0.0
U48303,0,0.0,0.0,0,28.0,2.0
U48305,0,0.0,0.0,0,0.0,0.0
U48307,0,0.0,0.0,0,0.0,0.0
U48309,0,0.0,0.0,0,19.0,1.0
U48311,0,0.0,0.0,0,0.0,0.0
U48313,0,0.0,0.0,0,0.0,0.0
U48315,0,0.0,0.0,0,0.0,0.0
U48317,0,0.0,0.0,0,0.0,0.0
U48319,0,0.0,0.0,0,0.0,0.0
U48321,0,0.0,0.0,12,4.0,0.0
U48323,0,0.0,0.0,142,1478.0,283.0
U48325,0,0.0,0.0,0,37.0,2.0
U48327,0,0.0,0.0,0,0.0,0.0
U48329,8,0.0,0.0,0,144.0,8.0
U48331,0,0.0,0.0,0,1.0,0.0
U48333,0,0.0,0.0,0,0.0,0.0
U48335,0,0.0,0.0,0,0.0,0.0
U48337,0,0.0,0.0,0,0.0,0.0
U48339,57,5.0,0.0,27,292.0,21.0
U48341,0,0.0,0.0,0,0.0,0.0
U48343,0,0.0,0.0,0,0.0,0.0
U48345,0,0.0,0.0,0,0.0,0.0
U48347,3,0.0,0.0,0,2.0,0.0
U48349,0,0.0,0.0,6,2.0,0.0
U48351,0,0.0,0.0,0,0.0,0.0
U48353,0,0.0,0.0,0,0.0,0.0
U48355,0,1.0,0.0,23,736.0,57.0
U48357,0,0.0,0.0,0,0.0,0.0
U48359,0,0.0,0.0,0,0.0,0.0
U48361,0,0.0,0.0,0,14.0,1.0
U48363,0,0.0,0.0,0,1.0,0.0
U48365,0,0.0,0.0,0,0.0,0.0
U48367,0,1.0,0.0,0,22.0,1.0
U48369,0,0.0,0.0,6,0.0,0.0
U48371,0,0.0,0.0,0,8.0,1.0
U48373,0,0.0,0.0,5,2.0,0.0
U48375,0,0.0,0.0,0,12.0,1.0
U48377,0,0.0,0.0,41,371.0,69.0
U48379,0,0.0,0.0,0,0.0,0.0
U48381,0,1.0,0.0,5,47.0,3.0
U48383,0,0.0,0.0,0,0.0,0.0
U48385,0,0.0,0.0,0,2.0,0.0
U48387,0,0.0,0.0,0,0.0,0.0
U48389,8,0.0,0.0,0,4.0,0.0
U48391,0,0.0,0.0,0,0.0,0.0
U48393,0,0.0,0.0,0,0.0,0.0
U48395,0,0.0,0.0,0,1.0,0.0
U48397,0,0.0,0.0,0,4.0,0.0
U48399,0,0.0,0.0,13,0.0,0.0
U48401,0,0.0,0.0,0,2.0,0.0
U48403,0,0.0,0.0,0,0.0,0.0
U48405,0,0.0,0.0,0,0.0,0.0
U48407,0,0.0,0.0,0,2.0,0.0
U48409,0,0.0,0.0,12,92.0,7.0
U48411,0,0.0,0.0,0,0.0,0.0
U48413,0,0.0,0.0,0,0.0,0.0
U48415,0,0.0,0.0,0,0.0,0.0
U48417,0,0.0,0.0,0,0.0,0.0
U48419,0,0.0,0.0,6,0.0,0.0
U48421,0,0.0,0.0,0,0.0,0.0
U48423,0,0.0,0.0,0,9.0,1.0
U48425,0,0.0,0.0,0,0.0,0.0
U48427,0,0.0,0.0,111,1622.0,161.0
U48429,0,0.0,0.0,0,0.0,0.0
U48431,0,0.0,0.0,0,0.0,0.0
U48433,0,0.0,0.0,0,0.0,0.0
U48435,0,0.0,0.0,0,1.0,0.0
U48437,0,0.0,0.0,0,0.0,0.0
U48439,55,64.0,2.0,78,2250.0,135.0
U48441,0,0.0,0.0,8,9.0,1.0
U48443,0,0.0,0.0,0,1.0,0.0
U48445,0,0.0,0.0,0,1.0,0.0
U48447,0,0.0,0.0,0,0.0,0.0
U48449,0,0.0,0.0,0,0.0,0.0
U48451,0,0.0,0.0,3,28.0,1.0
U48453,0,7.0,0.0,80,733.0,57.0
U48455,0,0.0,0.0,7,0.0,0.0
U48457,0,0.0,0.0,0,1.0,0.0
U48459,0,0.0,0.0,0,2.0,0.0
U48461,0,0.0,0.0,0,0.0,0.0
U48463,0,0.0,0.0,6,77.0,7.0
U48465,9,0.0,0.0,410,1192.0,210.0
U48467,9,0.0,0.0,0,4.0,0.0
U48469,9,0.0,0.0,0,19.0,2.0
U48471,0,0.0,0.0,0,4.0,0.0
U48473,0,0.0,0.0,0,5.0,0.0
U48475,0,0.0,0.0,0,4.0,0.0
U48477,0,0.0,0.0,0,1.0,0.0
U48479,0,0.0,0.0,575,1449.0,164.0
U48481,0,0.0,0.0,0,5.0,0.0
U48483,0,0.0,0.0,0,0.0,0.0
U48485,0,0.0,0.0,0,2.0,0.0
U48487,0,0.0,0.0,0,0.0,0.0
U48489,0,0.0,0.0,4,37.0,5.0
U48491,12,4.0,0.0,33,373.0,28.0
U48493,9,0.0,0.0,3,16.0,1.0
U48495,0,0.0,0.0,0,1.0,0.0
U48497,0,0.0,0.0,0,4.0,0.0
U48499,0,0.0,0.0,0,1.0,0.0
U48501,0,0.0,0.0,0,0.0,0.0
U48503,0,0.0,0.0,0,0.0,0.0
U48505,0,0.0,0.0,0,300.0,139.0
U48507,0,0.0,0.0,0,66.0,7.0
U49001,0,0.0,0.0,0,0.0,0.0
U49003,0,0.0,0.0,0,1.0,0.0
U49005,0,1.0,0.0,0,1.0,0.0
U49007,0,0.0,0.0,0,0.0,0.0
U49009,0,0.0,0.0,0,0.0,0.0
U49011,0,23.0,0.0,0,45.0,3.0
U49013,0,0.0,0.0,0,0.0,0.0
U49015,0,0.0,0.0,0,0.0,0.0
U49017,0,0.0,0.0,0,0.0,0.0
U49019,0,0.0,0.0,0,0.0,0.0
U49021,0,0.0,0.0,0,0.0,0.0
U49023,0,0.0,0.0,0,0.0,0.0
U49025,0,0.0,0.0,0,0.0,0.0
U49027,0,0.0,0.0,0,0.0,0.0
U49029,0,0.0,0.0,0,0.0,0.0
U49031,0,0.0,0.0,0,0.0,0.0
U49033,0,0.0,0.0,0,0.0,0.0
U49035,36,43.0,1.0,59,95.0,6.0
U49037,0,0.0,0.0,0,0.0,0.0
U49039,1,0.0,0.0,0,0.0,0.0
U49041,0,0.0,0.0,0,0.0,0.0
U49043,0,0.0,0.0,0,1.0,0.0
U49045,0,1.0,0.0,0,1.0,0.0
U49047,4,0.0,0.0,0,0.0,0.0
U49049,0,13.0,0.0,8,37.0,2.0
U49051,0,0.0,0.0,0,0.0,0.0
U49053,0,0.0,0.0,6,2.0,0.0
U49055,0,0.0,0.0,0,0.0,0.0
U49057,0,11.0,0.0,4,18.0,1.0
U50001,6,77.0,2.0,2,0.0,0.0
U50003,0,1.0,0.0,0,0.0,0.0
U50005,7,130.0,3.0,0,0.0,0.0
U50007,35,1118.0,58.0,0,1.0,0.0
U50009,0,82.0,3.0,0,0.0,0.0
U50011,34,5395.0,239.0,0,0.0,0.0
U50013,24,65.0,4.0,0,0.0,0.0
U50015,29,160.0,8.0,0,0.0,0.0
U50017,0,40.0,1.0,0,0.0,0.0
U50019,32,423.0,17.0,0,0.0,0.0
U50021,0,10.0,0.0,0,0.0,0.0
U50023,0,263.0,8.0,0,0.0,0.0
U50025,2,2.0,0.0,2,0.0,0.0
U50027,10,18.0,0.0,0,1.0,0.0
U51001,0,0.0,0.0,0,0.0,0.0
U51003,0,2.0,0.0,0,2.0,0.0
U51005,7,0.0,0.0,0,0.0,0.0
U51007,0,0.0,0.0,0,0.0,0.0
U51009,0,0.0,0.0,0,0.0,0.0
U51011,0,0.0,0.0,0,0.0,0.0
U51013,11,33.0,0.0,0,17.0,1.0
U51015,0,2.0,0.0,0,1.0,0.0
U51017,0,0.0,0.0,0,0.0,0.0
U51019,0,2.0,0.0,0,2.0,0.0
U51021,0,0.0,0.0,0,0.0,0.0
U51023,0,0.0,0.0,0,0.0,0.0
U51025,0,0.0,0.0,0,0.0,0.0
U51027,0,0.0,0.0,0,0.0,0.0
U51029,0,0.0,0.0,0,0.0,0.0
U51031,0,1.0,0.0,0,1.0,0.0
U51033,0,0.0,0.0,0,0.0,0.0
U51035,0,0.0,0.0,0,0.0,0.0
U51036,0,0.0,0.0,0,0.0,0.0
U51037,0,0.0,0.0,0,0.0,0.0
U51041,29,30.0,0.0,0,22.0,2.0
U51043,0,0.0,0.0,0,0.0,0.0
U51045,0,0.0,0.0,0,0.0,0.0
U51047,7,0.0,0.0,0,0.0,0.0
U51049,0,0.0,0.0,0,0.0,0.0
U51051,0,0.0,0.0,0,0.0,0.0
U51053,0,0.0,0.0,0,0.0,0.0
U51057,0,0.0,0.0,0,0.0,0.0
U51059,15,517.0,7.0,47,271.0,19.0
U51061,12,2.0,0.0,0,1.0,0.0
U51063,0,0.0,0.0,0,0.0,0.0
U51065,0,0.0,0.0,0,0.0,0.0
U51067,0,1.0,0.0,0,1.0,0.0
U51069,0,2.0,0.0,0,1.0,0.0
U51071,0,0.0,0.0,0,0.0,0.0
U51073,0,1.0,0.0,0,0.0,0.0
U51075,0,0.0,0.0,0,0.0,0.0
U51077,0,0.0,0.0,0,0.0,0.0
U51079,0,0.0,0.0,0,0.0,0.0
U51081,0,0.0,0.0,0,0.0,0.0
U51083,0,0.0,0.0,0,0.0,0.0
U51085,0,4.0,0.0,0,3.0,0.0
U51087,0,26.0,0.0,0,18.0,1.0
U51089,0,1.0,0.0,0,1.0,0.0
U51091,0,0.0,0.0,0,0.0,0.0
U51093,0,0.0,0.0,0,0.0,0.0
U51095,18,1.0,0.0,0,1.0,0.0
U51097,0,0.0,0.0,0,0.0,0.0
U51099,0,0.0,0.0,0,0.0,0.0
U51101,0,0.0,0.0,0,0.0,0.0
U51103,2,0.0,0.0,0,0.0,0.0
U51105,0,0.0,0.0,0,0.0,0.0
U51107,0,21.0,0.0,0,10.0,1.0
U51109,0,0.0,0.0,0,0.0,0.0
U51111,0,0.0,0.0,0,0.0,0.0
U51113,0,0.0,0.0,0,0.0,0.0
U51115,0,0.0,0.0,0,0.0,0.0
U51117,0,0.0,0.0,0,0.0,0.0
U51119,0,0.0,0.0,0,0.0,0.0
U51121,0,1.0,0.0,0,1.0,0.0
U51125,0,0.0,0.0,0,0.0,0.0
U51127,0,0.0,0.0,0,0.0,0.0
U51131,0,0.0,0.0,0,0.0,0.0
U51133,0,0.0,0.0,0,0.0,0.0
U51135,0,0.0,0.0,0,0.0,0.0
U51137,0,0.0,0.0,0,0.0,0.0
U51139,0,0.0,0.0,0,0.0,0.0
U51141,0,0.0,0.0,0,0.0,0.0
U51143,0,1.0,0.0,0,1.0,0.0
U51145,0,0.0,0.0,0,0.0,0.0
U51147,0,0.0,0.0,0,0.0,0.0
U51149,0,0.0,0.0,0,0.0,0.0
U51153,0,58.0,1.0,0,32.0,2.0
U51155,0,0.0,0.0,0,0.0,0.0
U51157,0,0.0,0.0,0,0.0,0.0
U51159,0,0.0,0.0,0,0.0,0.0
U51161,0,3.0,0.0,0,3.0,0.0
U51163,0,0.0,0.0,0,0.0,0.0
U51165,0,2.0,0.0,0,1.0,0.0
U51167,0,0.0,0.0,6,0.0,0.0
U51169,0,0.0,0.0,0,0.0,0.0
U51171,0,0.0,0.0,0,0.0,0.0
U51173,0,0.0,0.0,0,0.0,0.0
U51175,0,0.0,0.0,0,0.0,0.0
U51177,0,5.0,0.0,0,3.0,0.0
U51179,0,6.0,0.0,0,4.0,0.0
U51181,0,0.0,0.0,0,0.0,0.0
U51183,0,0.0,0.0,0,0.0,0.0
U51185,0,0.0,0.0,0,0.0,0.0
U51187,0,1.0,0.0,0,0.0,0.0
U51191,0,1.0,0.0,0,1.0,0.0
