source,cor,p-value
U39069,0.0640452343578,0.000353295465333
U39071,0.0344817923056,0.0545882857577
U39073,0.0285153637691,0.111970285139
U39075,-0.034906843342,0.051673108164
U39077,0.0455747065555,0.0110516128108
U39079,0.0422076762243,0.018614805308
U39081,-0.0205111201358,0.252978924756
U39083,0.0288436815863,0.10789942806
U39085,0.285157346049,3.14149150751e-59
U39087,0.165523273685,1.56838132462e-20
U39089,0.224091279358,1.13116569743e-36
U39091,0.0327374600388,0.0680236701255
U39093,0.315765234091,6.49876866925e-73
U39095,0.259619104899,4.73178316475e-49
U39097,0.0233929937081,0.192301754954
U39099,0.251032940495,7.12822490319e-46
U39101,0.0439330932124,0.0143077470283
U39103,0.254250160396,4.74617486094e-47
U39105,-0.0141152389308,0.431493048229
U39107,0.0457499432712,0.0107462622395
U39109,0.185265216373,2.12787414987e-25
U39111,-0.0590777996112,0.00098384041067
U39113,0.390883382083,5.41087118893e-114
U39115,-0.0470219844857,0.00874551930409
U39117,0.0155770045734,0.385332688172
U39119,0.095158011059,1.06694951265e-07
U39121,-0.00972035047766,0.588025948203
U39123,-0.0338090826175,0.0594814364714
U39125,-0.0179763169557,0.316417297939
U39127,0.066221309359,0.000220431502841
U39129,0.0670244739313,0.000184548909288
U39131,0.0110276937236,0.538845916749
U39133,0.231235612711,5.32197468988e-39
U39135,0.0228752081259,0.202332657151
U39137,0.0681377989159,0.000143802678177
U39139,0.0645313169549,0.000318351843747
U39141,0.135809212771,2.88242276972e-14
U39143,0.0247567482181,0.16763865137
U39145,0.102556195579,1.00273976977e-08
U39147,0.0540586226548,0.00257208070131
U39149,0.0336961902464,0.0603372081666
U39151,0.293548303921,8.13188781071e-63
U39153,0.340009933547,5.80206540484e-85
U39155,0.178224853938,1.34726136798e-23
U39157,0.0645839234634,0.000314770449244
U39159,0.0837111939503,2.96573427057e-06
U39161,0.0387712607416,0.0306629708684
U39163,-0.0255687866363,0.154126825412
U39165,0.329191147933,1.88982635524e-79
U39167,0.115442554026,1.08319348852e-10
U39169,0.109928681203,8.01517072019e-10
U39171,0.0355999097641,0.0471994965012
U39173,0.127903053507,8.24209112473e-13
U39175,-0.0514606844329,0.00410924251282
U40001,0.00170723073103,0.924204469148
U40003,-0.031765895598,0.0766163726404
U40005,-0.0607112181671,0.00070821566003
U40007,0.0315786495267,0.0783700379269
U40009,0.000808796615308,0.964050057136
U40011,-0.110622943534,6.26270979476e-10
U40013,-0.0342894718823,0.0559516664994
U40015,-0.0628470433064,0.000455333231754
U40017,0.341487873904,9.84343862854e-86
U40019,-0.0360669224491,0.04437237698
U40021,0.043685298356,0.0148665422562
U40023,-0.0158829832638,0.376066538428
U40025,-0.0229697001699,0.200474213756
U40027,0.447891747614,3.09649921579e-153
U40029,-0.0643269420665,0.000332630394556
U40031,0.0601450283041,0.000794396170125
U40033,-0.0598222874246,0.000847776072997
U40035,-0.044802998346,0.0124899144642
U40037,0.26755392726,4.26658541451e-52
U40039,-0.0179967102913,0.315868513451
U40041,0.0549158937988,0.00219415907389
U40043,-0.112398872934,3.30877518217e-10
U40045,-0.014189025633,0.429088825815
U40047,-0.00420039541135,0.814925570403
U40049,-0.0755652678488,2.4751154899e-05
U40051,0.0188254049229,0.294096863127
U40053,-0.0864369608809,1.3936707122e-06
U40055,-0.00258653848937,0.885389677005
U40057,0.00993339061024,0.579871895931
U40059,-0.0130030948286,0.468664152942
U40061,-0.0514941641864,0.00408501538794
U40063,-0.0478958288744,0.00757103607013
U40065,0.0602899637291,0.000771453882535
U40067,-0.109146584134,1.05640363839e-09
U40069,-0.0453517473917,0.0114512435422
U40071,-0.072681396026,4.99882987862e-05
U40073,-0.0602000747254,0.000785609159392
U40075,-0.0633159806037,0.000412500203473
U40077,-0.0659633969256,0.000233278465568
U40079,0.132058591368,1.45046476196e-13
U40081,-0.0378724765869,0.0347484738853
U40083,0.108767582702,1.20681465555e-09
U40085,-0.0888643442466,6.97841343917e-07
U40087,0.053011124249,0.00311424475415
U40089,0.00503034514032,0.779225958724
U40091,-0.0693426923341,0.000109319102535
U40093,-0.0103987311464,0.562247867747
U40095,-0.0791194905496,1.00536312331e-05
U40097,0.0617192106418,0.000575917443313
U40099,-0.00988489298051,0.581723464285
U40101,0.0883955277499,7.98708831489e-07
U40103,-0.0540011907503,0.00259941124697
U40105,-0.0382996004801,0.0327523782572
U40107,-0.0892975097645,6.15633793733e-07
U40109,0.4181989888,7.52222630509e-132
U40111,0.11109652937,5.28800602586e-10
U40113,0.178151781346,1.40529114568e-23
U40115,0.0501489663337,0.00516735365652
U40117,-0.0708437419745,7.72170399334e-05
U40119,-0.0432789879801,0.0158244547329
U40121,0.00262987828622,0.883482867277
U40123,-0.0642385996566,0.000338985944236
U40125,0.112409781282,3.2957320504e-10
U40127,-0.0490737330667,0.00621190105172
U40129,-0.0451927528477,0.0117440037755
U40131,0.28858672671,1.11151938314e-60
U40133,-0.0593341600986,0.000934856826606
U40135,0.130610864807,2.673690806e-13
U40137,-0.0506829109155,0.00471003664469
U40139,0.11722180046,5.56305146651e-11
U40141,-0.0606624868348,0.000715276726789
U40143,0.404849319935,6.49269093489e-123
U40145,0.31048316684,1.96648665671e-70
U40147,0.124938281226,2.75199182096e-12
U40149,-0.0230712829299,0.19849023662
U40151,0.0144675956145,0.420082519987
U40153,0.0270738103961,0.131293878808
U41001,-0.00525957116589,0.769444019347
U41003,0.128179163354,7.35615363366e-13
U41005,0.529233242084,6.12197058481e-224
U41007,-0.111959249325,3.87849622483e-10
U41009,0.0599430452285,0.000827425517038
U41011,-0.00942509525556,0.599413528069
U41013,0.0712800883983,6.97062793752e-05
U41015,-0.018538073299,0.301528917434
U41017,-0.0239008617053,0.182822755509
U41019,0.0255224277302,0.15487523891
U41021,-0.0813820884767,5.55337334322e-06
U41023,-0.113347419772,2.34366765703e-10
U41025,-0.0404668077077,0.0240694787607
U41027,-0.0969368237481,6.13725631907e-08
U41029,0.1013191269,1.50682749965e-08
U41031,-0.0401570085377,0.0251732845267
U41033,0.110711836735,6.06729529205e-10
U41035,-0.0795150709162,9.07287028607e-06
U41037,-0.12889458387,5.4725805991e-13
U41039,0.179189691232,7.70715312173e-24
U41041,-0.137466277083,1.39132611091e-14
U41043,0.242808550767,6.08926309352e-43
U41045,0.0117258267997,0.513454759257
U41047,0.379658513598,3.94967783076e-107
U41049,0.0399051726379,0.0261025806568
U41051,0.539421793783,3.16294638453e-234
U41053,0.245934855252,4.82021415788e-44
U41055,-0.0884360389674,7.89466318763e-07
U41057,-0.121317653314,1.15487116921e-11
U41059,0.128746457445,5.81899320334e-13
U41061,-0.0781156054826,1.30173989779e-05
U41063,-0.0429673603725,0.0165954976264
U41065,-0.100223923144,2.15240562707e-08
U41067,0.542295299016,3.42373097883e-237
U41069,-0.115756896586,9.63596898389e-11
U41071,0.220454154556,1.61337577076e-35
U42001,0.0734430646503,4.16199295795e-05
U42003,0.341190310545,1.40799652228e-85
U42005,0.111756993297,4.17173961187e-10
U42007,0.207167021512,1.77961478153e-31
U42009,-0.108408896118,1.36827009491e-09
U42011,0.141853654799,1.93739417969e-15
U42013,0.0226348871538,0.207115699043
U42015,-0.059156355531,0.000968583724643
U42017,0.285453234639,2.3589818052e-59
U42019,0.192058829248,3.31009924912e-27
U42021,0.0886003874207,7.53015926561e-07
U42023,-0.0316832242926,0.0773866531196
U42025,-0.0949574683285,1.13488845281e-07
U42027,-0.0105898171922,0.555086447982
U42029,0.182247588077,1.28551229516e-24
U42031,-0.101706915761,1.32690866938e-08
U42033,0.0329213199645,0.0664902454933
U42035,0.00375712914449,0.834156033724
U42037,-0.115383312996,1.10730331119e-10
U42039,-0.0159927552562,0.372776033393
U42041,0.192557486406,2.42331800343e-27
U42043,0.177870125282,1.65304738223e-23
U42045,0.308243253567,2.14028552996e-69
U42047,0.03339143241,0.0626984602259
U42049,-0.00476666837471,0.790521327283
U42051,0.168761803831,2.72941295689e-21
U42053,-0.0712419848487,7.03335600318e-05
U42055,0.0792721801902,9.66363976381e-06
U42057,-0.146534826272,2.20631891439e-16
U42059,-0.0175666720054,0.327573207467
U42061,-0.108122696948,1.51201741519e-09
U42063,0.00809262192096,0.652000334248
U42065,-0.00151675666191,0.932639529555
U42067,-0.0527853213064,0.00324397526607
U42069,0.0351437082621,0.0501058729538
U42071,0.073445034112,4.16001233311e-05
U42073,0.0461203608094,0.0101253658218
U42075,0.139929692029,4.63476399202e-15
U42077,0.0522278188347,0.00358561821583
U42079,0.0529013303146,0.00317672228217
U42081,0.0121011202357,0.500067223781
U42083,-0.0305728974823,0.0883559427003
U42085,0.0131078169687,0.465090189475
U42087,-0.0506324527809,0.00475163070548
U42089,-0.140324266644,3.87940978989e-15
U42091,0.350508581202,1.58129393758e-90
U42093,-0.0650038807478,0.000287502716655
U42095,0.10958861375,9.03976776711e-10
U42097,0.0726642862786,5.01934431966e-05
U42099,0.0886171263547,7.49395718468e-07
U42101,0.405354390629,3.03182822581e-123
U42103,-0.165542730959,1.552153692e-20
U42105,-0.0819545491539,4.7672233853e-06
U42107,0.0343289614875,0.0556694310341
U42109,-0.0579729522513,0.00122335158692
U42111,-0.0101130603755,0.573036554338
U42113,-0.138374130572,9.30003726584e-15
U42115,-0.0744331756823,3.27140223972e-05
U42117,-0.0875580734896,1.01482896958e-06
U42119,0.0165147571011,0.357373769654
U42121,-0.0338382484015,0.0592619911416
U42123,-0.0202565163198,0.258918510587
U42125,0.251427392579,5.12419045822e-46
U42127,-0.15365167229,7.07119417726e-18
U42129,0.312453793517,2.36624056739e-71
U42131,-0.0891714941768,6.38534280907e-07
U42133,0.233443188788,9.78687592117e-40
U44001,0.00811046329841,0.651283872319
U44003,0.217909829604,1.0067628671e-34
U44005,-0.00707633356855,0.693324222854
U44007,0.365266302756,1.02224354114e-98
U44009,0.14115823739,2.65914589538e-15
U45001,0.0429044916809,0.0167549876901
U45003,0.208228271892,8.65778464025e-32
U45005,0.0104013980623,0.56214761235
U45007,0.258854150727,9.1846455081e-49
U45009,-0.0422580802152,0.0184744605631
U45011,0.0267179420178,0.136440781146
U45013,0.0633520687028,0.000409364858231
U45015,0.318797857185,2.32003462006e-74
U45017,-0.0525159476516,0.00340516595271
U45019,0.244335282835,1.7726097261e-43
U45021,0.0290357657853,0.105572605976
U45023,0.0302094667511,0.0922072485137
U45025,0.00996383763845,0.578710886287
U45027,0.0225437262798,0.208951338897
U45029,0.0258805916923,0.149164279559
U45031,0.154866171958,3.86619445399e-18
U45033,-0.0519348987527,0.00377794313699
U45035,0.257092285631,4.19579744708e-48
U45037,0.0312773151946,0.0812606464937
U45039,0.0189851034799,0.2900196675
U45041,0.110284538941,7.06436410397e-10
U45043,0.0779859956046,1.34559209008e-05
U45045,0.282636285422,3.55670505713e-58
U45047,0.0780241696699,1.33253205561e-05
U45049,0.0577821060707,0.0012698099368
U45051,0.133612834259,7.46616073665e-14
U45053,0.118279318578,3.72599482471e-11
U45055,0.0809907333359,6.16064667563e-06
U45057,0.121228779186,1.195624797e-11
U45059,0.192399547737,2.67513284601e-27
U45061,-0.0084196779647,0.638918234518
U45063,0.376983004186,1.55978084258e-105
U45065,-0.0477094378273,0.00780897818725
U45067,0.0376223610799,0.0359648760428
U45069,0.00213638714183,0.905232090023
U45071,0.0451171999921,0.0118854324005
U45073,0.111870744181,4.00425434194e-10
U45075,0.0872591946014,1.10480161965e-06
U45077,0.229915502932,1.45269916394e-38
U45079,0.313155684876,1.10868312374e-71
U45081,-0.0413804952786,0.0210548459362
U45083,0.285358266325,2.58625919703e-59
U45085,0.0956979375772,9.03015757374e-08
U45087,-0.00111713769014,0.950359949563
U45089,0.0288398706754,0.107945998987
U45091,0.264203530268,8.48262112213e-51
U46003,-0.0202802700228,0.258360316086
U46005,0.139031504617,6.93559331795e-15
U46007,0.11850702409,3.41632678257e-11
U46009,0.0800339555188,7.92424234353e-06
U46011,0.0557919404099,0.00186113096599
U46013,0.126285519125,1.59671146577e-12
U46015,0.0658189715733,0.000240775911561
U46017,-0.0100619666575,0.574976467796
U46019,0.123265590993,5.3662689683e-12
U46021,-0.0266163994683,0.137937565613
U46023,0.0168854220087,0.346683733187
U46025,-0.0619866521483,0.000544896260604
U46027,0.08922913037,6.27960173528e-07
U46029,0.0423055698818,0.0183430782107
U46031,0.109745987118,8.55066103749e-10
U46033,0.0240642382186,0.179848275596
U46035,0.0805755632017,6.87411380388e-06
U46037,0.0648231421408,0.000298955100702
U46039,-0.0556260190083,0.00192040148167
U46041,0.0632046310348,0.000422316160291
U46043,0.0117651616445,0.512042902677
U46045,0.143673511314,8.39636096394e-16
U46047,0.0197062640306,0.272083166438
U46049,0.0249309505549,0.164667578398
U46051,0.00549025377849,0.759636812852
U46053,0.0441230899911,0.013891917791
U46055,0.00359262862069,0.841318606855
U46057,0.0827283167279,3.87232974806e-06
U46059,0.0263260559072,0.1422871849
U46061,0.0174654715214,0.330368048904
U46063,-0.0667038628245,0.000198158979495
U46065,0.190510934393,8.6669276181e-27
U46067,0.0509634435928,0.0044847349054
U46069,-0.0773700897768,1.57394040116e-05
U46071,0.0246414711418,0.169626748917
U46073,-0.0387238893201,0.0308675202788
U46075,-0.021126107662,0.239025404211
U46077,0.0169891704385,0.343728439508
U46079,0.0346254543344,0.0535880185496
U46081,0.138853851027,7.50885042521e-15
U46083,0.32721721468,1.81309251243e-78
U46085,0.0269420318722,0.133181955809
U46087,0.00676540677978,0.706158571286
U46089,0.0121650141305,0.49780657211
U46091,-0.0249542880147,0.164272580411
U46093,0.365351214954,9.14466420896e-99
U46095,-0.00127909898521,0.943174597544
U46097,-0.0614119758624,0.000613579810817
U46099,0.315532589507,8.37851796646e-73
U46101,0.023233930646,0.195343565339
U46103,0.305805247328,2.80986483129e-68
U46105,-0.0155273369943,0.386849852501
U46107,-0.0483790476663,0.00698414260406
U46109,0.0749877437581,2.85498068229e-05
U46111,0.00363448634923,0.839494794917
U46113,0.032256270954,0.0721748689631
U46115,0.0526293613654,0.00333643210083
U46117,0.152687818575,1.13784978225e-17
U46119,-0.0218753219012,0.222771236781
U46121,0.124629415509,3.11525242037e-12
U46123,0.047932062932,0.00752554209335
U46125,0.0728119227417,4.84492361079e-05
U46127,0.124573179448,3.18627239181e-12
U46129,0.0724555458884,5.27613138866e-05
U46135,0.0502235844604,0.00510112142009
U46137,0.0641315389153,0.000346840319168
U47001,0.217447562107,1.40063499736e-34
U47003,0.0829469340082,3.65020606141e-06
U47005,0.00241828564937,0.892798442915
U47007,0.00368273342568,0.837393657121
U47009,0.255236098482,2.05291881843e-47
U47011,0.152828994603,1.06147155305e-17
U47013,0.0964485791661,7.15023116207e-08
U47015,0.050052270146,0.00525433788944
U47017,0.150691338794,3.01846545864e-17
U47019,0.173176664595,2.37823340971e-22
U47021,0.186205965465,1.20688692689e-25
U47023,0.0649294110293,0.000292170760434
U47025,0.0170385680729,0.342327005931
U47027,-0.00244363709935,0.891681514376
U47029,0.130860634369,2.40711521324e-13
U47031,0.058104920798,0.00119214923406
U47033,0.049084484605,0.00620057824416
U47035,0.0805094695577,6.99474526623e-06
U47037,0.418507590904,4.6230563407e-132
U47039,0.00579292742874,0.746827586373
U47041,0.0328892939642,0.0667552824621
U47043,0.120220186772,1.76910711487e-11
U47045,0.0780063249093,1.33862195337e-05
U47047,0.142543696424,1.41280196864e-15
U47049,0.00887413372243,0.620925777173
U47051,0.0752706876202,2.6624333961e-05
U47053,0.181177108764,2.41511420552e-24
U47055,0.0119692918801,0.504748638347
U47057,0.0638000023389,0.000372255804551
U47059,0.0722215326376,5.57878888174e-05
U47061,0.002685913166,0.881018516661
U47063,0.117982701321,4.17082515484e-11
U47065,0.22110334501,1.00746736431e-35
U47067,-0.0213360941696,0.234387663896
U47069,0.0429764910825,0.0165724453218
U47071,0.0360352600491,0.0445594290049
U47073,0.16011728292,2.6866394701e-19
U47075,0.0832986522132,3.31825539799e-06
U47077,0.0798610197451,8.29067738658e-06
U47079,0.0686066898446,0.000129316619127
U47081,0.0709957395294,7.45179044885e-05
U47083,-0.0331244831385,0.0648290418364
U47085,-0.0117885547125,0.511204209668
U47087,0.0229790685571,0.200290639714
U47089,0.173311272217,2.2054329326e-22
U47091,-0.0314142033152,0.0799369743844
U47093,0.327047728528,2.19986750395e-78
U47095,0.0256835635551,0.15228570181
U47097,0.0491473846828,0.0061347074546
U47099,0.037483684618,0.0366548161168
U47101,0.0109412429508,0.542033361469
U47103,0.0425209407053,0.017757452953
U47105,0.114165343296,1.73683340225e-10
U47107,0.0947823156617,1.19763357839e-07
U47109,0.0631843860721,0.000424124100168
U47111,0.0223038514289,0.213837745534
U47113,0.159253674551,4.19173158145e-19
U47115,0.0551138830565,0.00211444356261
U47117,0.0193309983677,0.281319703171
U47119,0.171242435236,6.983601931e-22
U47121,-0.0123938710524,0.489754123075
U47123,0.0817024552513,5.09931289062e-06
U47125,0.316082184331,4.59570714265e-73
U47127,-0.0282704744163,0.115084804856
U47129,0.051843925313,0.00383955387345
U47131,0.144026833547,7.12930514511e-16
U47133,0.0845289474903,2.37014818347e-06
U47135,-0.0323552990965,0.0713040199485
U47137,-0.00977059070216,0.586098248964
U47139,0.00217204922598,0.90365780068
U47141,0.0795045340074,9.09776665507e-06
U47143,0.0415303631624,0.0205931288754
U47145,0.184638846251,3.09881239676e-25
U47147,0.214852651532,8.81347617619e-34
U47149,0.329421455937,1.45001278942e-79
U47151,-0.0610850256926,0.0006561665006
U47153,-0.0256051084409,0.153542371741
U47155,0.165000412632,2.07312985849e-20
U47157,0.420739268558,1.3472311668e-133
U47159,0.0876213438776,9.96707969549e-07
U47161,-0.00987403624814,0.58213833648
U47163,0.239029807355,1.24449867386e-41
U47165,0.33064279211,3.54478051316e-80
U47167,0.253883506398,6.47579828952e-47
U47169,-0.0103210107678,0.565173337382
U47171,0.0263282291716,0.14225424083
U47173,0.0581993871744,0.0011702669367
U47175,-0.0439121236524,0.0143543070611
U47177,0.0495501600768,0.00572763402288
U47179,0.183820471662,5.05370204017e-25
U47181,-0.0472311285077,0.00845049992044
U47183,0.105968505566,3.1807176196e-09
U47185,0.0851364570137,2.00388859618e-06
U47187,0.303603692656,2.81385961352e-67
U47189,0.281706776715,8.64707444578e-58
U48001,-0.0464903415764,0.00953727791868
U48003,-0.0139947359897,0.435436180106
U48005,0.042077420093,0.0189818165811
U48007,0.00634431155734,0.723673832162
U48009,0.000611884436574,0.972798608217
U48011,-0.081373836255,5.5655656594e-06
U48013,-0.0352933317539,0.0491365526953
U48015,-0.110174955725,7.34478234444e-10
U48017,-0.0135980822191,0.448561414046
U48019,-0.0335743981625,0.0612718571532
U48021,0.116613563205,6.9941137495e-11
U48023,-0.03070411611,0.0869976714215
U48025,-0.113757810594,2.01704013818e-10
U48027,0.13007921069,3.34129366817e-13
U48029,0.4053594959,3.00856042473e-123
U48031,-0.103256847356,7.9449003747e-09
U48033,-0.0847951851596,2.20235365259e-06
U48035,-0.139938268059,4.61690225362e-15
U48037,0.169417779272,1.90720016056e-21
U48039,0.316948481281,1.77878335548e-73
U48041,-0.0487207346924,0.00659414530853
U48043,0.0563083664313,0.00168723790088
U48045,-0.0818029782895,4.96432014388e-06
U48047,-0.0707319775355,7.92603909764e-05
U48049,-0.057859953373,0.00125066611823
U48051,-0.0766134660338,1.90516424887e-05
U48053,-0.0482180206634,0.00717501629007
U48055,0.00294307624201,0.86972389755
U48057,-0.00505765986824,0.778058466667
U48059,0.0196743902416,0.272859526708
U48061,0.205791249349,4.50222071221e-31
U48063,-0.0309036251183,0.0849648405842
U48065,-0.0135527716377,0.450074893052
U48067,-0.0236678243329,0.187128351239
U48069,-0.0401499784865,0.0251988323971
U48071,-0.0835248050141,3.12031353772e-06
U48073,-0.0133329878424,0.457457088712
U48075,0.0354261359932,0.0482894177876
U48077,0.00446451070492,0.80351929059
U48079,-0.0456739457412,0.0108777553598
U48081,-0.0935925883854,1.72178258676e-07
U48083,-0.0672921118413,0.000173865305778
U48085,0.584562044134,2.44261256129e-284
U48087,-0.0237801755666,0.185043298094
U48089,-0.0888393245066,7.0289939335e-07
U48091,0.167241867896,6.22826453163e-21
U48093,-0.0650651291788,0.000283715870707
U48095,-0.0328351274467,0.067205525908
U48097,-0.0376793811389,0.0356844189918
U48099,0.230451492622,9.67032209928e-39
U48101,-0.0126334554194,0.481399870266
U48103,-0.0729620912888,4.67341310806e-05
U48105,0.00842169035223,0.638838081102
U48107,-0.024605820953,0.170245144336
U48109,-0.0688684124921,0.000121840347918
U48111,0.109506888942,9.3044150349e-10
U48113,0.608090274977,9.76360160872e-314
U48115,-0.0266003258497,0.138175653566
U48117,0.0365431082405,0.0416381520689
U48119,-0.0674891483149,0.000166374534994
U48121,0.560284918128,1.98558568672e-256
U48123,-0.0877191311731,9.69312111878e-07
U48125,-0.109394340734,9.68127229806e-10
U48127,-0.0985028062177,3.74117591722e-08
U48129,-0.0479949352645,0.00744718330237
U48131,-0.126294062878,1.59117918074e-12
U48133,-0.0838443504082,2.85982859862e-06
U48135,0.25198697062,3.20496094627e-46
U48137,-0.068146380092,0.000143524365124
U48139,0.145546564859,3.51116891902e-16
U48141,0.301997361489,1.4925619966e-66
U48143,-0.100472961428,1.98542314499e-08
U48145,-0.0480088773055,0.0074299065074
U48147,-0.0400947493245,0.025400321897
U48149,-0.142531974731,1.42041891043e-15
U48151,-0.0497573583261,0.0055278548686
U48153,0.0239202323352,0.182468195565
U48155,0.00269570012996,0.880588214468
U48157,0.519450911537,2.1778358953e-214
U48159,-0.0535765629099,0.00280986206605
U48161,-0.0520164830735,0.00372345633659
U48163,-0.133853579941,6.73164517757e-14
U48165,-0.0322438536812,0.0722846775711
U48167,0.358419346819,7.29890430741e-95
U48169,0.0174489736441,0.330825126937
U48171,-0.0191278271877,0.286408179218
U48173,-0.0760222232194,2.20913585288e-05
U48175,-0.0834937342166,3.14682160242e-06
U48177,-0.158111121008,7.52186647346e-19
U48179,0.0578370956991,0.00125625935618
U48181,0.0689249657739,0.000120279294804
U48183,0.130754592367,2.51694372021e-13
U48185,-0.112432470242,3.26876334201e-10
U48187,0.257488063107,2.98576267923e-48
U48189,0.0821739803848,4.49510744111e-06
U48191,-0.0251619899092,0.160788498328
U48193,-0.15366781267,7.01490707316e-18
U48195,-0.0408956752342,0.0226107954267
U48197,-0.00499309258287,0.780819017991
U48199,0.0113895698642,0.525606285261
U48201,0.566589472632,1.87295529772e-263
U48203,0.125142554108,2.5349093718e-12
U48205,0.0835584195531,3.09187641059e-06
U48207,0.0360489823118,0.044478280482
U48209,0.233528305122,9.16503676285e-40
U48211,-0.0670900089453,0.000181877275907
U48213,-0.0075688679984,0.673173596541
U48215,0.229628122825,1.80612862504e-38
U48217,-0.155331998032,3.06303265551e-18
U48219,0.0565079104185,0.00162414511935
U48221,-0.0523375692458,0.0035158816864
U48223,-0.0410143000126,0.0222211354843
U48225,-0.0537102959439,0.00274196199505
U48227,0.0308463597696,0.0855443587795
U48229,-0.0290520400771,0.105377309082
U48231,0.0257675899352,0.150948487883
U48233,0.0989862315556,3.20610797629e-08
U48235,-0.110150817036,7.40799529382e-10
U48237,-0.140235028208,4.03885933746e-15
U48239,-0.0710330197225,7.38696454548e-05
U48241,-0.0184057495345,0.30499324851
U48243,-0.0550111992283,0.00215544917929
U48245,0.14862400355,8.17582656212e-17
U48247,-0.0765770714663,1.92266289414e-05
U48249,-0.0653236897014,0.000268238660451
U48251,0.199735747523,2.47446689815e-29
U48253,0.0978213457331,4.64473245445e-08
U48255,-0.166096991562,1.15354456671e-20
U48257,0.098597193978,3.63032479046e-08
U48259,-0.0180415495656,0.314664086883
U48261,-0.0619949574395,0.000543958294111
U48263,-0.0718878407333,6.03891340617e-05
U48265,0.0181868018727,0.310783215599
U48267,-0.032470836164,0.0702988922676
U48269,-0.0230292890502,0.199308657406
U48271,-0.067600899546,0.000162262030663
U48273,-0.0514170306056,0.00414102769311
U48275,-0.039030131388,0.0295656032552
U48277,-0.033539974502,0.0615381908115
U48279,-0.0235513755034,0.18930769784
U48281,0.0282038161319,0.115944256181
U48283,-0.114458046557,1.55942183425e-10
U48285,-0.0654229886095,0.00026250777997
U48287,-0.0923968812457,2.46892920832e-07
U48289,-0.0988812931551,3.31554829937e-08
U48291,0.00179292695742,0.920412168763
U48293,-0.103307159076,7.81273568143e-09
U48295,-0.0238179677193,0.184345813835
U48297,-0.151874242988,1.69602659609e-17
U48299,-0.0778734113282,1.38482370031e-05
U48301,-0.030750505268,0.0865215372849
U48303,0.228602889278,3.91814364654e-38
U48305,-0.0650679972004,0.00028353969771
U48307,-0.0710303726972,7.39154977441e-05
U48309,0.0403445436446,0.0244999885043
U48311,-0.0727836436847,4.87788197328e-05
U48313,-0.065701951196,0.000247015797788
U48315,-0.0913416106252,3.3811189165e-07
U48317,-0.0817541863748,5.02941007489e-06
U48319,-0.0976450405287,4.91095206026e-08
U48321,-0.0634186014713,0.000403642714068
U48323,-0.00369402222916,0.836902201678
U48325,-0.0402925136571,0.0246852070598
U48327,-0.0982523683348,4.05143390644e-08
U48329,0.218722934947,5.62204871289e-35
U48331,-0.0595718262582,0.00089147216074
U48333,-0.10231027223,1.08771597034e-08
U48335,-0.104846102488,4.65904252112e-09
U48337,-0.0358098613167,0.045910324774
U48339,0.380941739735,6.69129764487e-108
U48341,0.0322338069074,0.0723736233853
U48343,-0.0431610689236,0.0161124312348
U48345,-0.0722297548412,5.56788175882e-05
U48347,0.0207965716685,0.246433288937
U48349,-0.0469658393708,0.00882626830584
U48351,-0.048970023471,0.00632208027213
U48353,-0.0515710730412,0.00402985141681
U48355,0.216220294241,3.35294140329e-34
U48357,-0.0379927906784,0.0341759647415
U48359,-0.0330875107013,0.0651287805163
U48361,0.154481352388,4.68375805661e-18
U48363,-0.103558467786,7.18391554992e-09
U48365,-0.0628763166255,0.000452542418161
U48367,0.124010683516,3.98989513082e-12
U48369,-0.0506120856753,0.00476851380856
U48371,-0.0452857156933,0.0115720338234
U48373,-0.0776270278967,1.47451839544e-05
U48375,0.376217278281,4.43834637206e-105
U48377,-0.0183696157973,0.305943826347
U48379,-0.108027163156,1.56319759126e-09
U48381,0.457933101403,5.79561305718e-161
U48383,-0.030703253718,0.0870065429104
U48385,-0.103077197482,8.4347919454e-09
U48387,-0.0424894244975,0.0178421140717
U48389,-0.0324945963912,0.0700936347289
U48391,-0.118458416907,3.48024151237e-11
U48393,-0.0841435919625,2.63490091059e-06
U48395,-0.0751844528501,2.71976935839e-05
U48397,0.0286977853643,0.109693719768
U48399,-0.0269124699331,0.133608379773
U48401,0.0526149644137,0.00334508676388
U48403,-0.0536907515718,0.00275179084175
U48405,-0.0568087660383,0.00153311266246
U48407,-0.0921626090141,2.64820993108e-07
U48409,0.122722049489,6.65397039099e-12
U48411,-0.0946176202601,1.25968445617e-07
U48413,-0.0912061986391,3.51944868281e-07
U48415,-0.0266213896079,0.137863714282
U48417,-0.0614704180674,0.000606243778598
U48419,-0.104674570715,4.93718922877e-09
U48421,-0.0344507596527,0.0548063870732
U48423,0.0795253524021,9.04864015272e-06
U48425,-0.102293752527,1.09366835107e-08
U48427,-0.0406001573146,0.0236074248615
U48429,-0.00403523927524,0.822078269332
U48431,-0.0666396647534,0.000200995115175
U48433,-0.0569671283048,0.00148710530182
U48435,-0.0338379252194,0.0592644191008
U48437,-0.00998669178344,0.577840127271
U48439,0.618546921523,0.0
U48441,0.135248894719,3.68000077036e-14
U48443,-0.0615804738274,0.000592649898384
U48445,0.0278094677891,0.121132311307
U48447,-0.0654688504945,0.000259899849034
U48449,0.010172452308,0.57078548476
U48451,0.0362830586694,0.0431131197594
U48453,0.452577319383,8.26281188491e-157
U48455,-0.0550616519482,0.00213521125391
