uid,region,name,population,latitude,longitude
M21169,Mexico,Tepexi de Rodriguez,18145,18.57816,-97.92639
M21170,Mexico,Tepeyahualco,15268,19.49202,-97.49222
M21171,Mexico,Tepeyahualco de Cuauhtemoc,2864,18.81372,-97.87806
M21172,Mexico,Tetela de Ocampo,25859,19.81617,-97.80722
M21173,Mexico,Teteles de Avila Castillo,5556,19.85894,-97.45721
M21174,Mexico,Teziutlan,81156,19.81755,-97.36055
M21175,Mexico,Tianguismanalco,9640,18.97732,-98.44808
M21176,Mexico,Tilapa,8331,18.59177,-98.55586
M21177,Mexico,Tlacotepec de Benito Juarez,42295,18.68316,-97.65334
M21178,Mexico,Tlacuilotepec,17764,20.32559,-98.06918
M21179,Mexico,Tlachichuca,25674,19.11481,-97.41916
M21180,Mexico,Tlahuapan,31665,19.3298,-98.58169
M21181,Mexico,Tlaltenango,5370,19.17008,-98.34558
M21182,Mexico,Tlanepantla,4198,18.86454,-97.88556
M21183,Mexico,Tlaola,18233,20.13726,-97.92307
M21184,Mexico,Tlapacoya,6502,20.12338,-97.85111
M21185,Mexico,Tlapanala,8686,18.69649,-98.53669
M21186,Mexico,Tlatlauquitepec,47106,19.85144,-97.49528
M21187,Mexico,Tlaxco,6271,20.42391,-98.02918
M21188,Mexico,Tochimilco,17171,18.89259,-98.5728
M21189,Mexico,Tochtepec,17259,18.84065,-97.82361
M21190,Mexico,Totoltepec de Guerrero,1161,18.22207,-97.85556
M21191,Mexico,Tulcingo,11025,18.04458,-98.44112
M21192,Mexico,Tuzamapan de Galeana,6176,20.0656,-97.57556
M21193,Mexico,Tzicatlacoyan,6185,18.84037,-98.0464
M21194,Mexico,Venustiano Carranza,25115,20.5053,-97.66806
M21195,Mexico,Vicente Guerrero,21164,18.53761,-97.20332
M21196,Mexico,Xayacatlan de Bravo,1701,18.2354,-97.97585
M21197,Mexico,Xicotepec,70164,20.27281,-97.95501
M21198,Mexico,Xicotlan,1433,18.05819,-98.52558
M21199,Mexico,Xiutetelco,30426,19.79589,-97.32444
M21200,Mexico,Xochiapulco,4306,19.82061,-97.65945
M21201,Mexico,Xochiltepec,3279,18.65038,-98.34336
M21202,Mexico,Xochitlan de Vicente Suarez,11760,19.96754,-97.62917
M21203,Mexico,Xochitlan Todos Santos,5101,18.70399,-97.77584
M21204,Mexico,Yaonahuac,6649,19.87089,-97.46555
M21205,Mexico,Yehualtepec,19368,18.79427,-97.66222
M21206,Mexico,Zacapala,4407,18.59066,-98.06529
M21207,Mexico,Zacapoaxtla,49242,19.87033,-97.58834
M21208,Mexico,Zacatlan,69698,19.932,-97.96057
M21209,Mexico,Zapotitlan,8900,18.32929,-97.47249
M21210,Mexico,Zapotitlan de Mendez,5267,20.00171,-97.71528
M21211,Mexico,Zaragoza,13810,19.77144,-97.55667
M21212,Mexico,Zautla,19447,19.71479,-97.6725
M21213,Mexico,Zihuateutla,13535,20.24976,-97.88585
M21214,Mexico,Zinacatepec,13641,18.33346,-97.24499
M21215,Mexico,Zongozotla,4392,19.97838,-97.72667
M21216,Mexico,Zoquiapan,2949,20.00977,-97.59556
M21217,Mexico,Zoquitlan,19715,18.33512,-97.01804
M22001,Mexico,Amealco de Bonfil,54591,20.18615,-100.14423
M22002,Mexico,Pinal de Amoles,27290,21.13472,-99.62562
M22003,Mexico,Arroyo Seco,12667,21.54775,-99.68867
M22004,Mexico,Cadereyta de Montes,51790,20.6939,-99.81367
M22005,Mexico,Colon,46878,20.78695,-100.04617
M22006,Mexico,Corregidora,74558,20.53751,-100.44285
M22007,Mexico,Ezequiel Montes,27598,20.66446,-99.89395
M22008,Mexico,Huimilpan,29140,20.37558,-100.27507
M22009,Mexico,Jalpan de Serra,22839,21.21722,-99.47283
M22010,Mexico,Landa de Matamoros,19493,21.18249,-99.32061
M22011,Mexico,El Marques,71397,20.60724,-100.33035
M22012,Mexico,Pedro Escobedo,49554,20.5028,-100.14784
M22013,Mexico,Peñamiller,16557,21.0525,-99.81534
M22014,Mexico,Queretaro,641386,20.58807,-100.39313
M22015,Mexico,San Joaquin,7665,20.91584,-99.56477
M22016,Mexico,San Juan del Rio,179668,20.38836,-99.99423
M22017,Mexico,Tequisquiapan,49969,20.52114,-99.89617
M22018,Mexico,Toliman,21266,20.90917,-99.92923
M23001,Mexico,Cozumel,60091,20.51726,-86.94167
M23002,Mexico,Felipe Carrillo Puerto,60365,19.57924,-88.04531
M23003,Mexico,Isla Mujeres,11313,21.25862,-86.75166
M23004,Mexico,Othon P. Blanco,208164,18.50429,-88.30531
M23005,Mexico,Benito Juarez,419815,21.16167,-86.8336
M23006,Mexico,Jose Maria Morelos,31052,19.41785,-88.82893
M23007,Mexico,Lazaro Cardenas,20411,21.10056,-87.48668
M23008,Mexico,Solidaridad,63752,20.62447,-87.07667
M24001,Mexico,Ahualulco,19192,22.39966,-101.16149
M24002,Mexico,Alaquines,8781,22.12995,-99.6009
M24003,Mexico,Aquismon,42782,21.62164,-99.02143
M24004,Mexico,Armadillo de los Infante,4889,22.2455,-100.65564
M24005,Mexico,Cardenas,18824,21.99718,-99.64423
M24006,Mexico,Catorce,9889,23.68988,-100.88759
M24007,Mexico,Cedral,16153,23.82127,-100.72508
M24008,Mexico,Cerritos,20703,22.43327,-100.28202
M24009,Mexico,Cerro de San Pedro,3404,22.21717,-100.80037
M24010,Mexico,Ciudad del Maiz,30603,22.39883,-99.60451
M24011,Mexico,Ciudad Fernandez,39944,21.94274,-100.01118
M24012,Mexico,Tancanhuitz,19904,21.59609,-98.96698
M24013,Mexico,Ciudad Valles,146604,21.98246,-99.01004
M24014,Mexico,Coxcatlan,17352,21.54081,-98.90503
M24015,Mexico,Charcas,21070,23.13046,-101.11594
M24016,Mexico,Ebano,39687,22.2144,-98.37558
M24017,Mexico,Guadalcazar,25359,22.61855,-100.39897
M24018,Mexico,Huehuetlan,14289,21.54665,-98.96698
M24019,Mexico,Lagunillas,6538,21.59025,-99.56616
M24020,Mexico,Matehuala,78187,23.646,-100.64398
M24021,Mexico,Mexquitic de Carmona,48392,22.26717,-101.11288
M24022,Mexico,Moctezuma,19904,22.74826,-101.08649
M24023,Mexico,Rayon,15790,21.84413,-99.64616
M24024,Mexico,Rioverde,88991,21.93246,-99.99702
M24025,Mexico,Salinas,26405,22.62798,-101.71483
M24026,Mexico,San Antonio,9363,21.61997,-98.90309
M24027,Mexico,San Ciro de Acosta,10493,21.65303,-99.82006
M24028,Mexico,San Luis Potosi,670532,22.15162,-100.97648
M24029,Mexico,San Martin Chalchicuautla,22373,21.37082,-98.66003
M24030,Mexico,San Nicolas Tolentino,6793,22.24828,-100.55342
M24031,Mexico,Santa Catarina,10830,21.65664,-99.49533
M24032,Mexico,Santa Maria del Rio,39066,21.79802,-100.73647
M24033,Mexico,Santo Domingo,12755,23.32462,-101.73762
M24034,Mexico,San Vicente Tancuayalab,14107,21.71803,-98.58753
M24035,Mexico,Soledad de Graciano Sanchez,180296,22.18744,-100.93731
M24036,Mexico,Tamasopo,27390,21.9208,-99.392
M24037,Mexico,Tamazunchale,89074,21.26166,-98.79198
M24038,Mexico,Tampacan,16008,21.40193,-98.72809
M24039,Mexico,Tampamolon Corona,13722,21.55887,-98.81837
M24040,Mexico,Tamuin,35087,22.00385,-98.77921
M24041,Mexico,Tanlajas,18137,21.66636,-98.88754
M24042,Mexico,Tanquian de Escobedo,13354,21.60275,-98.66114
M24043,Mexico,Tierra Nueva,9582,21.66747,-100.57314
M24044,Mexico,Vanegas,7533,23.88238,-100.9512
M24045,Mexico,Venado,14205,22.9338,-101.09316
M24046,Mexico,Villa de Arriaga,14623,21.90968,-101.38316
M24047,Mexico,Villa de Guadalupe,10378,23.37267,-100.75593
M24048,Mexico,Villa de la Paz,5135,23.67627,-100.70815
M24049,Mexico,Villa de Ramos,34432,22.82825,-101.91068
M24050,Mexico,Villa de Reyes,40602,21.80441,-100.9337
M24051,Mexico,Villa Hidalgo,14989,22.44993,-100.67786
M24052,Mexico,Villa Juarez,10956,22.32439,-100.26647
M24053,Mexico,Axtla de Terrazas,31405,21.43804,-98.87531
M24054,Mexico,Xilitla,49578,21.38665,-98.9906
M24055,Mexico,Zaragoza,21962,22.03801,-100.73231
M24056,Mexico,Villa de Arista,13747,22.64215,-100.84898
M24057,Mexico,Matlapa,28319,21.33665,-98.82726
M24058,Mexico,El Naranjo,18898,22.52132,-99.32283
M25001,Mexico,Ahome,359146,25.79366,-108.99281
M25002,Mexico,Angostura,43827,25.36591,-108.16168
M25003,Mexico,Badiraguato,37757,25.36564,-107.55056
M25004,Mexico,Concordia,27815,23.28823,-106.0669
M25005,Mexico,Cosala,17269,24.41346,-106.68913
M25006,Mexico,Culiacan,745537,24.79955,-107.38499
M25007,Mexico,Choix,29355,26.70891,-108.32641
M25008,Mexico,Elota,49471,23.91902,-106.89247
M25009,Mexico,Escuinapa,50438,22.83435,-105.77883
M25010,Mexico,El Fuerte,89515,26.41642,-108.61781
M25011,Mexico,Guasave,277402,25.57479,-108.47114
M25012,Mexico,Mazatlan,380509,23.23656,-106.4158
M25013,Mexico,Mocorito,50082,25.48257,-107.92056
M25014,Mexico,Rosario,47934,22.99074,-105.85744
M25015,Mexico,Salvador Alvarado,73303,25.46424,-108.08001
M25016,Mexico,San Ignacio,26762,23.94153,-106.42469
M25017,Mexico,Sinaloa,85100,25.82506,-108.22225
M25018,Mexico,Navolato,145622,24.7651,-107.70167
M26001,Mexico,Aconchi,2420,29.82519,-110.22676
M26002,Mexico,Agua Prieta,61944,31.32598,-109.54953
M26003,Mexico,Alamos,25152,27.02362,-108.93282
M26004,Mexico,Altar,7253,30.71376,-111.83598
M26005,Mexico,Arivechi,1484,28.92772,-109.18756
M26006,Mexico,Arizpe,3396,30.3349,-110.16676
M26007,Mexico,Atil,718,30.84376,-111.58459
M26008,Mexico,Bacadehuachi,1348,29.80937,-109.14423
M26009,Mexico,Bacanora,943,28.97911,-109.39895
M26010,Mexico,Bacerac,1366,30.35574,-108.93118
M26011,Mexico,Bacoachi,1496,30.63211,-109.97065
M26012,Mexico,Bacum,21322,27.55138,-110.08369
M26013,Mexico,Banamichi,1484,30.00796,-110.21621
M26014,Mexico,Baviacora,3724,29.71047,-110.16093
M26015,Mexico,Bavispe,1377,30.47907,-108.94034
M26016,Mexico,Benjamin Hill,5732,30.16934,-111.11484
M26017,Mexico,Caborca,69516,30.71571,-112.15988
M26018,Mexico,Cajeme,356290,27.48944,-109.93563
M26019,Mexico,Cananea,32061,30.98209,-110.30122
M26020,Mexico,Carbo,4984,29.68436,-110.95567
M26021,Mexico,La Colorada,2306,28.80466,-110.58065
M26022,Mexico,Cucurpe,937,30.33045,-110.70594
M26023,Mexico,Cumpas,6202,29.99408,-109.78258
M26024,Mexico,Divisaderos,825,29.61464,-109.46924
M26025,Mexico,Empalme,49987,27.96192,-110.81483
M26026,Mexico,Etchojoa,56129,26.91112,-109.6259
M26027,Mexico,Fronteras,7801,30.89766,-109.56008
M26028,Mexico,Granados,1235,29.86213,-109.31146
M26029,Mexico,Guaymas,130329,27.91858,-110.89954
M26030,Mexico,Hermosillo,609829,29.0991,-110.95483
M26031,Mexico,Huachinera,1147,30.20935,-108.95895
M26032,Mexico,Huasabas,966,29.90686,-109.30202
M26033,Mexico,Huatabampo,76296,26.82779,-109.64284
M26034,Mexico,Huepac,1142,29.9113,-110.21371
M26035,Mexico,Imuris,9988,30.77822,-110.85707
M26036,Mexico,Magdalena,24447,30.6271,-110.96817
M26037,Mexico,Mazatan,1584,29.00494,-110.13981
M26038,Mexico,Moctezuma,4187,29.80297,-109.68092
M26039,Mexico,Naco,5370,31.32709,-109.94843
M26040,Mexico,Nacori Chico,2236,29.68853,-108.98201
M26041,Mexico,Nacozari de Garcia,14365,30.37435,-109.6862
M26042,Mexico,Navojoa,140650,27.08112,-109.44589
M26043,Mexico,Nogales,159787,31.31875,-110.94651
M26044,Mexico,Onavas,479,28.4608,-109.52784
M26045,Mexico,Opodepe,2831,29.92629,-110.62788
M26046,Mexico,Oquitoa,402,30.74182,-111.73431
M26047,Mexico,Pitiquito,9236,30.67626,-112.05487
M26048,Mexico,Puerto Peñasco,31157,31.3168,-113.53769
M26049,Mexico,Quiriego,3335,27.52138,-109.25422
M26050,Mexico,Rayon,1591,29.71075,-110.57094
M26051,Mexico,Rosario,5432,27.84137,-109.36867
M26052,Mexico,Sahuaripa,6400,29.0555,-109.2334
M26053,Mexico,San Felipe de Jesus,416,29.85991,-110.24037
M26054,Mexico,San Javier,279,28.59495,-109.74007
M26055,Mexico,San Luis Rio Colorado,145006,32.47675,-114.76329
M26056,Mexico,San Miguel de Horcasitas,5626,29.48798,-110.72566
M26057,Mexico,San Pedro de la Cueva,1703,29.28688,-109.73731
M26058,Mexico,Santa Ana,13526,30.54266,-111.12207
M26059,Mexico,Santa Cruz,1628,31.23376,-110.59595
M26060,Mexico,Saric,2257,31.10321,-111.37847
M26061,Mexico,Soyopa,1649,28.76329,-109.63396
M26062,Mexico,Suaqui Grande,1175,28.39524,-109.88813
M26063,Mexico,Tepache,1539,29.53353,-109.52952
M26064,Mexico,Trincheras,1756,30.39961,-111.53152
M26065,Mexico,Tubutama,1798,30.88459,-111.46597
M26066,Mexico,Ures,9565,29.42826,-110.38982
M26067,Mexico,Villa Hidalgo,1986,30.16351,-109.3198
M26068,Mexico,Villa Pesqueira,1590,29.1191,-109.97036
M26069,Mexico,Yecora,6069,28.37135,-108.92617
M26070,Mexico,General Plutarco Elias Calles,11278,31.8615,-112.85517
M26071,Mexico,Benito Juarez,21813,27.12917,-109.84229
M26072,Mexico,San Ignacio Rio Muerto,13692,27.41333,-110.24731
M27001,Mexico,Balancan,54265,17.80765,-91.53568
M27002,Mexico,Cardenas,217261,18.0007,-93.37572
M27003,Mexico,Centla,88218,18.53511,-92.64654
M27004,Mexico,Centro,520308,17.99126,-92.92822
M27005,Mexico,Comalcalco,164637,18.2718,-93.22516
M27006,Mexico,Cunduacan,104360,18.06736,-93.17516
M27007,Mexico,Emiliano Zapata,26951,17.74154,-91.76345
M27008,Mexico,Huimanguillo,158573,17.82988,-93.39184
M27009,Mexico,Jalapa,32840,17.71988,-92.81182
M27010,Mexico,Jalpa de Mendez,68746,18.17625,-93.06237
M27011,Mexico,Jonuta,27807,18.08958,-92.13652
M27012,Mexico,Macuspana,133985,17.76015,-92.59792
M27013,Mexico,Nacajuca,80272,18.16652,-93.01821
M27014,Mexico,Paraiso,70764,18.39624,-93.21238
M27015,Mexico,Tacotalpa,41296,17.59322,-92.82571
M27016,Mexico,Teapa,45834,17.54878,-92.95293
M27017,Mexico,Tenosique,55712,17.47155,-91.4265
M28001,Mexico,Abasolo,13306,24.05682,-98.37587
M28002,Mexico,Aldama,27997,22.91992,-98.0739
M28003,Mexico,Altamira,127664,22.39633,-97.93723
M28004,Mexico,Antiguo Morelos,8915,22.55021,-99.08504
M28005,Mexico,Burgos,5183,24.94568,-98.79976
M28006,Mexico,Bustamante,7520,23.43573,-99.75729
M28007,Mexico,Camargo,16787,26.31591,-98.83365
M28008,Mexico,Casas,4537,23.72739,-98.73754
M28009,Mexico,Ciudad Madero,182325,22.2769,-97.83168
M28010,Mexico,Cruillas,2333,24.75624,-98.53698
M28011,Mexico,Gomez Farias,8570,22.88742,-99.02616
M28012,Mexico,Gonzalez,41455,22.82854,-98.43086
M28013,Mexico,G?emez,14499,23.91905,-99.00699
M28014,Mexico,Guerrero,4366,26.56645,-99.22756
M28015,Mexico,Gustavo Diaz Ordaz,16246,26.23257,-98.59726
M28016,Mexico,Hidalgo,24281,24.24736,-99.43839
M28017,Mexico,Jaumave,13184,23.40574,-99.38061
M28018,Mexico,Jimenez,8510,24.21487,-98.48364
M28019,Mexico,Llera,17620,23.31824,-99.02449
M28020,Mexico,Mainero,2830,24.55958,-99.61534
M28021,Mexico,El Mante,112602,22.74382,-98.97171
M28022,Mexico,Matamoros,418141,25.88009,-97.50446
M28023,Mexico,Mendez,5337,25.11789,-98.5867
M28024,Mexico,Mier,6788,26.4309,-99.14866
M28025,Mexico,Miguel Aleman,25704,26.3984,-99.03033
M28026,Mexico,Miquihuana,3176,23.57684,-99.75423
M28027,Mexico,Nuevo Laredo,310915,27.4867,-99.5084
M28028,Mexico,Nuevo Morelos,3067,22.53382,-99.21976
M28029,Mexico,Ocampo,13303,22.84492,-99.33616
M28030,Mexico,Padilla,13677,24.04876,-98.90115
M28031,Mexico,Palmillas,1821,23.30268,-99.54867
M28032,Mexico,Reynosa,420463,26.09258,-98.27809
M28033,Mexico,Rio Bravo,104229,25.98203,-98.09058
M28034,Mexico,San Carlos,9577,24.58235,-98.94339
M28035,Mexico,San Fernando,57412,24.8479,-98.15864
M28036,Mexico,San Nicolas,1055,24.69319,-98.82894
M28037,Mexico,Soto la Marina,24231,23.76794,-98.20808
M28038,Mexico,Tampico,295442,22.25579,-97.8689
M28039,Mexico,Tula,27049,23.00325,-99.70867
M28040,Mexico,Valle Hermoso,58573,25.67399,-97.81473
M28041,Mexico,Victoria,263063,23.73655,-99.14644
M28042,Mexico,Villagran,7005,24.47403,-99.49062
M28043,Mexico,Xicotencatl,22464,22.99631,-98.94504
M29001,Mexico,Amaxac de Guerrero,7679,19.34952,-98.16807
M29002,Mexico,Apetatitlan de Antonio Carvajal,11795,19.33174,-98.19585
M29003,Mexico,Atlangatepec,5449,19.53145,-98.20862
M29004,Mexico,Altzayanca,13122,19.43174,-97.79585
M29005,Mexico,Apizaco,67675,19.41619,-98.14029
M29006,Mexico,Calpulalpan,37169,19.5884,-98.56947
M29007,Mexico,El Carmen Tequexquitla,12412,19.32507,-97.65611
M29008,Mexico,Cuapiaxtla,10964,19.29563,-97.76834
M29009,Mexico,Cuaxomulco,4255,19.35452,-98.10279
M29010,Mexico,Chiautempan,57512,19.31452,-98.19279
M29011,Mexico,Muñoz de Domingo Arenas,4080,19.47535,-98.20835
M29012,Mexico,Españita,7215,19.46201,-98.42336
M29013,Mexico,Huamantla,66561,19.31202,-97.92362
M29014,Mexico,Hueyotlipan,12664,19.47007,-98.34836
M29015,Mexico,Ixtacuixtla de Mariano Matamoros,30301,19.32757,-98.37752
M29016,Mexico,Ixtenco,5840,19.2512,-97.89417
M29017,Mexico,Mazatecochco de Jose Maria Morelos,8357,19.17925,-98.18946
M29018,Mexico,Contla de Juan Cuamatzi,28842,19.33396,-98.16807
M29019,Mexico,Tepetitla de Lardizabal,14313,19.26731,-98.38224
M29020,Mexico,Sanctorum de Lazaro Cardenas,6937,19.49312,-98.47224
M29021,Mexico,Nanacamilpa de Mariano Arista,14605,19.49312,-98.53558
M29022,Mexico,Acuamanala de Miguel Hidalgo,4357,19.22425,-98.20085
M29023,Mexico,Nativitas,21020,19.23397,-98.31502
M29024,Mexico,Panotla,23391,19.31452,-98.26751
M29025,Mexico,San Pablo del Monte,54387,19.11953,-98.17029
M29026,Mexico,Santa Cruz Tlaxcala,12824,19.35535,-98.15057
M29027,Mexico,Tenancingo,10142,19.14758,-98.2014
M29028,Mexico,Teolocholco,17067,19.24397,-98.19112
M29029,Mexico,Tepeyanco,9006,19.24564,-98.23529
M29030,Mexico,Terrenate,11226,19.47757,-97.91889
M29031,Mexico,Tetla de la Solidaridad,21753,19.44119,-98.10362
M29032,Mexico,Tetlatlahuca,10803,19.2312,-98.29558
M29033,Mexico,Tlaxcala,73230,19.3173,-98.2389
M29034,Mexico,Tlaxco,33893,19.61451,-98.1189
M29035,Mexico,Tocatlan,4735,19.3898,-98.03029
M29036,Mexico,Totolac,16682,19.32619,-98.25808
M29037,Mexico,Zitlaltepec de Trinidad Sanchez Santos,7959,19.20453,-97.9075
M29038,Mexico,Tzompantepec,9294,19.37591,-98.09112
M29039,Mexico,Xaloztoc,16857,19.40424,-98.04889
M29040,Mexico,Xaltocan,7418,19.42396,-98.20974
M29041,Mexico,Papalotla de Xicohtencatl,22288,19.16925,-98.20418
M29042,Mexico,Xicohtzinco,10226,19.17453,-98.23362
M29043,Mexico,Yauhquemecan,21555,19.40563,-98.18196
M29044,Mexico,Zacatelco,31915,19.21647,-98.24002
M29045,Mexico,Benito Juarez,4729,19.58729,-98.4278
M29046,Mexico,Emiliano Zapata,3391,19.55923,-97.91696
M29047,Mexico,Lazaro Cardenas,2347,19.53812,-97.98251
M29048,Mexico,La Magdalena Tlaltelulco,13697,19.27646,-98.19419
M29049,Mexico,San Damian Texoloc,4360,19.27813,-98.28418
M29050,Mexico,San Francisco Tetlanohcan,9081,19.25981,-98.16307
M29051,Mexico,San Jeronimo Zacualpan,3234,19.24147,-98.26168
M29052,Mexico,San Jose Teacalco,4587,19.33646,-98.06473
M29053,Mexico,San Juan Huactzinco,5547,19.23285,-98.2528
M29054,Mexico,San Lorenzo Axocomanitla,4368,19.22453,-98.2489
M29055,Mexico,San Lucas Tecopilco,2939,19.48424,-98.25529
M29056,Mexico,Santa Ana Nopalucan,5851,19.29952,-98.33419
M29057,Mexico,Santa Apolonia Teacalco,3676,19.23897,-98.31169
M29058,Mexico,Santa Catarina Ayometla,6997,19.19897,-98.2139
M29059,Mexico,Santa Cruz Quilehtla,4883,19.21286,-98.2214
M29060,Mexico,Santa Isabel Xiloxoxtla,3184,19.2673,-98.21251
M30001,Mexico,Acajete,7514,19.58756,-97.00943
M30002,Mexico,Acatlan,2658,19.69784,-96.8422
M30003,Mexico,Acayucan,78243,17.94903,-94.91354
M30004,Mexico,Actopan,39354,19.50424,-96.61942
M30005,Mexico,Acula,5011,18.50678,-95.77356
M30006,Mexico,Acultzingo,17785,18.72038,-97.29694
M30007,Mexico,Camaron de Tejeda,5613,19.02371,-96.61469
M30008,Mexico,Alpatlahuac,8573,19.11953,-97.09193
M30009,Mexico,Alto Lucero de Gutierrez Barrios,27188,19.6234,-96.73192
M30010,Mexico,Altotonga,53241,19.76367,-97.24416
M30011,Mexico,Alvarado,49499,18.77094,-95.76079
M30012,Mexico,Amatitlan,7228,18.43511,-95.73606
M30013,Mexico,Naranjos Amatlan,26377,21.35027,-97.68695
M30014,Mexico,Amatlan de los Reyes,36823,18.84483,-96.91469
M30015,Mexico,Angel R. Cabada,32119,18.59511,-95.44605
M30016,Mexico,La Antigua,23389,19.37007,-96.37663
M30017,Mexico,Apazapan,3611,19.3212,-96.71832
M30018,Mexico,Aquila,1776,18.79538,-97.30749
M30019,Mexico,Astacinga,5381,18.56623,-97.1022
M30020,Mexico,Atlahuilco,8054,18.69649,-97.09332
M30021,Mexico,Atoyac,22619,18.91621,-96.77693
M30022,Mexico,Atzacan,16998,18.90787,-97.08359
M30023,Mexico,Atzalan,48179,19.78839,-97.24444
M30024,Mexico,Tlaltetela,13339,19.31452,-96.9022
M30025,Mexico,Ayahualulco,20230,19.35035,-97.14888
M30026,Mexico,Banderilla,16433,19.5909,-96.94637
M30027,Mexico,Benito Juarez,16237,20.88667,-98.20585
M30028,Mexico,Boca del Rio,135804,19.10148,-96.10746
M30029,Mexico,Calcahualco,11072,19.12203,-97.08498
M30030,Mexico,Camerino Z. Mendoza,39308,18.80399,-97.1811
M30031,Mexico,Carrillo Puerto,14628,18.80066,-96.57164
M30032,Mexico,Catemaco,45383,18.42012,-95.11382
M30033,Mexico,Cazones,23839,20.70363,-97.31221
M30034,Mexico,Cerro Azul,24729,21.19083,-97.73918
M30035,Mexico,Citlaltepetl,11268,21.32832,-97.87918
M30036,Mexico,Coacoatzintla,7301,19.65312,-96.94443
M30037,Mexico,Coahuitlan,6876,20.27559,-97.71417
M30038,Mexico,Coatepec,73536,19.45757,-96.95832
M30039,Mexico,Coatzacoalcos,267212,18.13847,-94.43547
M30040,Mexico,Coatzintla,39189,20.48197,-97.46027
M30041,Mexico,Coetzala,1834,18.78622,-96.91804
M30042,Mexico,Colipa,6196,19.92172,-96.72497
M30043,Mexico,Comapa,17094,19.16453,-96.8872
M30044,Mexico,Cordoba,177288,18.89176,-96.93193
M30045,Mexico,Cosamaloapan de Carpio,54185,18.36568,-95.79551
M30046,Mexico,Cosautlan de Carvajal,15303,19.33257,-96.98832
M30047,Mexico,Coscomatepec,42003,19.07232,-97.04637
M30048,Mexico,Cosoleacaque,97437,17.99598,-94.63714
M30049,Mexico,Cotaxtla,18920,18.83482,-96.39746
M30050,Mexico,Coxquihui,14423,20.17949,-97.57889
M30051,Mexico,Coyutla,21105,20.2467,-97.65889
M30052,Mexico,Cuichapa,10849,18.77233,-96.86943
M30053,Mexico,Cuitlahuac,23260,18.81205,-96.72025
M30054,Mexico,Chacaltianguis,11731,18.30485,-95.84217
M30055,Mexico,Chalma,12902,21.20944,-98.39336
M30056,Mexico,Chiconamel,6646,21.22972,-98.45947
M30057,Mexico,Chiconquiaco,12981,19.74201,-96.81887
M30058,Mexico,Chicontepec,58735,20.97,-98.16862
M30059,Mexico,Chinameca,14105,18.02458,-94.67437
M30060,Mexico,Chinampa de Gorostiza,14035,21.35777,-97.735
M30061,Mexico,Las Choapas,73077,17.9107,-94.09296
M30062,Mexico,Chocaman,15130,19.01148,-97.03359
M30063,Mexico,Chontla,15072,21.29444,-97.92112
M30064,Mexico,Chumatlan,3438,20.20531,-97.59584
M30065,Mexico,Emiliano Zapata,44580,19.4798,-96.79664
M30066,Mexico,Espinal,23876,20.25809,-97.39944
M30067,Mexico,Filomeno Mata,10824,20.19865,-97.7025
M30068,Mexico,Fortin,46053,18.89759,-96.99804
M30069,Mexico,Gutierrez Zamora,26413,20.44975,-97.08416
M30070,Mexico,Hidalgotitlan,18205,17.7721,-94.64576
M30071,Mexico,Huatusco,46477,19.15036,-96.96054
M30072,Mexico,Huayacocotla,18093,20.53419,-98.47809
M30073,Mexico,Hueyapan de Ocampo,39795,18.15263,-95.14465
M30074,Mexico,Huiloapan,5733,18.81649,-97.15359
M30075,Mexico,Ignacio de la Llave,17753,18.72594,-95.9844
M30076,Mexico,Ilamatlan,12956,20.78057,-98.44363
M30077,Mexico,Isla,38847,18.02819,-95.52855
M30078,Mexico,Ixcatepec,12863,21.23777,-98.00446
M30079,Mexico,Ixhuacan de los Reyes,9517,19.35619,-97.11721
M30080,Mexico,Ixhuatlan del Cafe,19945,19.05148,-96.98443
M30081,Mexico,Ixhuatlancillo,11914,18.89509,-97.1497
M30082,Mexico,Ixhuatlan del Sureste,13294,18.02181,-94.38769
M30083,Mexico,Ixhuatlan de Madero,49216,20.6889,-98.01279
M30084,Mexico,Ixmatlahuacan,6047,18.449,-95.82884
M30085,Mexico,Ixtaczoquitlan,56896,18.85094,-97.06359
M30086,Mexico,Jalacingo,33399,19.80672,-97.30805
M30087,Mexico,Xalapa,390590,19.54062,-96.92776
M30088,Mexico,Jalcomulco,4416,19.33257,-96.76193
M30089,Mexico,Jaltipan,37764,17.96459,-94.71659
M30090,Mexico,Jamapa,9969,19.04037,-96.24024
M30091,Mexico,Jesus Carranza,25424,17.43239,-95.02493
M30092,Mexico,Xico,28762,19.42202,-97.00859
M30093,Mexico,Jilotepec,13025,19.61201,-96.9497
M30094,Mexico,Juan Rodriguez Clara,33495,17.99263,-95.40355
M30095,Mexico,Juchique de Ferrer,18971,19.84005,-96.69581
M30096,Mexico,Landero y Coss,1432,19.73479,-96.85219
M30097,Mexico,Lerdo de Tejada,20161,18.62873,-95.5205
M30098,Mexico,Magdalena,2327,18.75899,-97.04776
M30099,Mexico,Maltrata,14709,18.81205,-97.27749
M30100,Mexico,Manlio Fabio Altamirano,20580,19.09286,-96.33218
M30101,Mexico,Mariano Escobedo,28622,18.91482,-97.13026
M30102,Mexico,Martinez de la Torre,119166,20.06116,-97.05443
M30103,Mexico,Mecatlan,10345,20.21198,-97.68167
M30104,Mexico,Mecayapan,15210,18.21874,-94.84048
M30105,Mexico,Medellin,35171,19.05954,-96.15496
M30106,Mexico,Miahuatlan,3807,19.70618,-96.87054
